sample_id,class_id,action_name,user_id,trial_id,fold_split,unique_frames,retained_frames,single_person_frames,confident_multi_person_frames,ambiguous_frames,retained_segments,retention_rate
train__c05__user19__1-1-1,5,Put_on_clothes,user19,1-1-1,train,117,117,115,2,0,1,1.0
train__c05__user19__1-1-2,5,Put_on_clothes,user19,1-1-2,train,88,88,86,2,0,1,1.0
train__c05__user19__1-1-3,5,Put_on_clothes,user19,1-1-3,train,59,59,57,2,0,1,1.0
train__c05__user1__1-1-1,5,Put_on_clothes,user1,1-1-1,train,125,123,121,2,2,3,0.984
train__c05__user1__1-1-2,5,Put_on_clothes,user1,1-1-2,train,53,51,51,0,2,2,0.9622641509433962
train__c05__user1__1-1-3,5,Put_on_clothes,user1,1-1-3,train,39,38,35,3,1,2,0.9743589743589743
train__c05__user21__6-1-1,5,Put_on_clothes,user21,6-1-1,train,85,85,84,1,0,1,1.0
train__c05__user21__6-1-2,5,Put_on_clothes,user21,6-1-2,train,121,121,121,0,0,1,1.0
train__c05__user21__6-1-3,5,Put_on_clothes,user21,6-1-3,train,44,40,40,0,4,2,0.9090909090909091
train__c05__user22__2-2-1,5,Put_on_clothes,user22,2-2-1,train,74,74,71,3,0,1,1.0
train__c05__user22__2-2-2,5,Put_on_clothes,user22,2-2-2,train,114,114,108,6,0,1,1.0
train__c05__user22__2-2-3,5,Put_on_clothes,user22,2-2-3,train,41,41,40,1,0,1,1.0
train__c05__user22__6-1-1,5,Put_on_clothes,user22,6-1-1,train,52,52,52,0,0,1,1.0
train__c05__user22__6-1-2,5,Put_on_clothes,user22,6-1-2,train,46,46,46,0,0,1,1.0
train__c05__user22__6-1-3,5,Put_on_clothes,user22,6-1-3,train,56,56,56,0,0,1,1.0
train__c05__user22__7-2-1,5,Put_on_clothes,user22,7-2-1,train,81,81,81,0,0,1,1.0
train__c05__user22__7-2-2,5,Put_on_clothes,user22,7-2-2,train,62,62,62,0,0,1,1.0
train__c05__user22__7-2-3,5,Put_on_clothes,user22,7-2-3,train,26,26,26,0,0,1,1.0
train__c05__user23__4-3-1,5,Put_on_clothes,user23,4-3-1,validation,33,33,33,0,0,1,1.0
train__c05__user23__4-3-2,5,Put_on_clothes,user23,4-3-2,validation,30,28,28,0,2,2,0.9333333333333333
train__c05__user23__4-3-3,5,Put_on_clothes,user23,4-3-3,validation,18,18,18,0,0,1,1.0
train__c05__user23__5-2-1,5,Put_on_clothes,user23,5-2-1,validation,37,37,37,0,0,1,1.0
train__c05__user23__5-2-2,5,Put_on_clothes,user23,5-2-2,validation,38,38,38,0,0,1,1.0
train__c05__user23__5-2-3,5,Put_on_clothes,user23,5-2-3,validation,25,24,24,0,1,2,0.96
train__c05__user3__1-1-1,5,Put_on_clothes,user3,1-1-1,train,73,73,73,0,0,1,1.0
train__c05__user3__1-1-2,5,Put_on_clothes,user3,1-1-2,train,44,44,44,0,0,1,1.0
train__c05__user3__1-1-3,5,Put_on_clothes,user3,1-1-3,train,34,34,34,0,0,1,1.0
train__c05__user4__5-2-1,5,Put_on_clothes,user4,5-2-1,validation,93,92,92,0,1,2,0.989247311827957
train__c05__user4__5-2-2,5,Put_on_clothes,user4,5-2-2,validation,106,100,100,0,6,4,0.9433962264150944
train__c05__user4__5-2-3,5,Put_on_clothes,user4,5-2-3,validation,83,79,79,0,4,3,0.9518072289156626
train__c05__user7__1-1-1,5,Put_on_clothes,user7,1-1-1,train,67,36,0,36,31,11,0.5373134328358209
train__c05__user7__1-1-2,5,Put_on_clothes,user7,1-1-2,train,69,31,0,31,38,10,0.4492753623188406
train__c05__user7__1-1-3,5,Put_on_clothes,user7,1-1-3,train,72,35,0,35,37,8,0.4861111111111111
train__c05__user7__6-1-1,5,Put_on_clothes,user7,6-1-1,train,35,35,35,0,0,1,1.0
train__c05__user7__6-1-2,5,Put_on_clothes,user7,6-1-2,train,71,71,71,0,0,1,1.0
train__c05__user7__6-1-3,5,Put_on_clothes,user7,6-1-3,train,33,33,32,1,0,1,1.0
train__c05__user8__6-1-1,5,Put_on_clothes,user8,6-1-1,train,145,144,143,1,1,2,0.993103448275862
train__c05__user8__6-1-2,5,Put_on_clothes,user8,6-1-2,train,93,88,87,1,5,6,0.946236559139785
train__c05__user8__6-1-3,5,Put_on_clothes,user8,6-1-3,train,41,40,39,1,1,2,0.975609756097561
train__c05__user8__7-1-1,5,Put_on_clothes,user8,7-1-1,train,71,47,3,44,24,6,0.6619718309859155
train__c05__user8__7-1-2,5,Put_on_clothes,user8,7-1-2,train,65,51,0,51,14,7,0.7846153846153846
train__c05__user8__7-1-3,5,Put_on_clothes,user8,7-1-3,train,16,9,0,9,7,2,0.5625
train__c05__user9__1-1-1,5,Put_on_clothes,user9,1-1-1,train,61,36,3,33,25,9,0.5901639344262295
train__c05__user9__1-1-2,5,Put_on_clothes,user9,1-1-2,train,36,21,0,21,15,7,0.5833333333333334
train__c05__user9__1-1-3,5,Put_on_clothes,user9,1-1-3,train,43,30,2,28,13,8,0.6976744186046512
train__c06__user16__1-2-1,6,Drink_water,user16,1-2-1,train,25,25,25,0,0,1,1.0
train__c06__user16__1-2-2,6,Drink_water,user16,1-2-2,train,29,29,29,0,0,1,1.0
train__c06__user16__1-2-3,6,Drink_water,user16,1-2-3,train,20,20,19,1,0,1,1.0
train__c06__user16__3-2-1,6,Drink_water,user16,3-2-1,train,31,31,31,0,0,1,1.0
train__c06__user16__3-2-2,6,Drink_water,user16,3-2-2,train,25,25,25,0,0,1,1.0
train__c06__user16__3-2-3,6,Drink_water,user16,3-2-3,train,13,13,13,0,0,1,1.0
train__c06__user16__5-3-1,6,Drink_water,user16,5-3-1,train,138,138,138,0,0,1,1.0
train__c06__user16__5-3-2,6,Drink_water,user16,5-3-2,train,78,78,78,0,0,1,1.0
train__c06__user16__5-3-3,6,Drink_water,user16,5-3-3,train,32,32,32,0,0,1,1.0
train__c06__user16__6-2-1,6,Drink_water,user16,6-2-1,train,16,16,16,0,0,1,1.0
train__c06__user16__6-2-2,6,Drink_water,user16,6-2-2,train,13,13,13,0,0,1,1.0
train__c06__user16__6-2-3,6,Drink_water,user16,6-2-3,train,19,19,19,0,0,1,1.0
train__c06__user18__6-2-1,6,Drink_water,user18,6-2-1,train,9,9,9,0,0,1,1.0
train__c06__user18__6-2-3,6,Drink_water,user18,6-2-3,train,5,5,5,0,0,1,1.0
train__c06__user19__3-2-1,6,Drink_water,user19,3-2-1,train,13,13,13,0,0,1,1.0
train__c06__user19__3-2-2,6,Drink_water,user19,3-2-2,train,11,11,11,0,0,1,1.0
train__c06__user19__3-2-3,6,Drink_water,user19,3-2-3,train,17,17,17,0,0,1,1.0
train__c06__user19__7-2-1,6,Drink_water,user19,7-2-1,train,16,16,16,0,0,1,1.0
train__c06__user19__7-2-2,6,Drink_water,user19,7-2-2,train,20,20,20,0,0,1,1.0
train__c06__user19__7-2-3,6,Drink_water,user19,7-2-3,train,20,20,20,0,0,1,1.0
train__c06__user1__4-1-1,6,Drink_water,user1,4-1-1,train,61,61,61,0,0,1,1.0
train__c06__user1__4-1-2,6,Drink_water,user1,4-1-2,train,47,47,47,0,0,1,1.0
train__c06__user1__4-1-3,6,Drink_water,user1,4-1-3,train,22,22,22,0,0,1,1.0
train__c06__user1__5-1-1,6,Drink_water,user1,5-1-1,train,34,34,34,0,0,1,1.0
train__c06__user1__5-1-2,6,Drink_water,user1,5-1-2,train,29,29,29,0,0,1,1.0
train__c06__user1__5-1-3,6,Drink_water,user1,5-1-3,train,15,15,15,0,0,1,1.0
train__c06__user20__2-1-1,6,Drink_water,user20,2-1-1,train,21,21,21,0,0,1,1.0
train__c06__user20__2-1-2,6,Drink_water,user20,2-1-2,train,30,30,30,0,0,1,1.0
train__c06__user20__2-1-3,6,Drink_water,user20,2-1-3,train,10,10,10,0,0,1,1.0
train__c06__user20__4-1-1,6,Drink_water,user20,4-1-1,train,30,30,30,0,0,1,1.0
train__c06__user20__4-1-2,6,Drink_water,user20,4-1-2,train,10,10,10,0,0,1,1.0
train__c06__user20__4-1-3,6,Drink_water,user20,4-1-3,train,15,15,15,0,0,1,1.0
train__c06__user21__6-2-1,6,Drink_water,user21,6-2-1,train,26,26,26,0,0,1,1.0
train__c06__user21__6-2-2,6,Drink_water,user21,6-2-2,train,28,28,28,0,0,1,1.0
train__c06__user21__6-2-3,6,Drink_water,user21,6-2-3,train,10,10,10,0,0,1,1.0
train__c06__user21__7-1-1,6,Drink_water,user21,7-1-1,train,16,16,16,0,0,1,1.0
train__c06__user21__7-1-2,6,Drink_water,user21,7-1-2,train,11,11,11,0,0,1,1.0
train__c06__user21__7-1-3,6,Drink_water,user21,7-1-3,train,19,19,19,0,0,1,1.0
train__c06__user22__2-1-1,6,Drink_water,user22,2-1-1,train,32,32,32,0,0,1,1.0
train__c06__user22__2-1-2,6,Drink_water,user22,2-1-2,train,20,20,20,0,0,1,1.0
train__c06__user22__2-1-3,6,Drink_water,user22,2-1-3,train,12,12,12,0,0,1,1.0
train__c06__user22__4-3-1,6,Drink_water,user22,4-3-1,train,16,16,16,0,0,1,1.0
train__c06__user22__4-3-2,6,Drink_water,user22,4-3-2,train,14,14,14,0,0,1,1.0
train__c06__user22__4-3-3,6,Drink_water,user22,4-3-3,train,24,24,24,0,0,1,1.0
train__c06__user22__6-2-1,6,Drink_water,user22,6-2-1,train,23,23,23,0,0,1,1.0
train__c06__user22__6-2-2,6,Drink_water,user22,6-2-2,train,15,15,15,0,0,1,1.0
train__c06__user22__6-2-3,6,Drink_water,user22,6-2-3,train,14,14,14,0,0,1,1.0
train__c06__user23__5-3-3,6,Drink_water,user23,5-3-3,validation,10,10,10,0,0,1,1.0
train__c06__user24__2-1-1,6,Drink_water,user24,2-1-1,validation,25,25,25,0,0,1,1.0
train__c06__user24__2-1-2,6,Drink_water,user24,2-1-2,validation,27,27,27,0,0,1,1.0
train__c06__user24__2-1-3,6,Drink_water,user24,2-1-3,validation,14,14,14,0,0,1,1.0
train__c06__user24__4-2-1,6,Drink_water,user24,4-2-1,validation,42,42,42,0,0,1,1.0
train__c06__user24__4-2-2,6,Drink_water,user24,4-2-2,validation,30,30,30,0,0,1,1.0
train__c06__user24__4-2-3,6,Drink_water,user24,4-2-3,validation,17,17,17,0,0,1,1.0
train__c06__user2__1-2-1,6,Drink_water,user2,1-2-1,train,30,30,30,0,0,1,1.0
train__c06__user2__1-2-2,6,Drink_water,user2,1-2-2,train,24,24,24,0,0,1,1.0
train__c06__user2__1-2-3,6,Drink_water,user2,1-2-3,train,18,18,18,0,0,1,1.0
train__c06__user2__2-1-1,6,Drink_water,user2,2-1-1,train,15,15,15,0,0,1,1.0
train__c06__user2__2-1-2,6,Drink_water,user2,2-1-2,train,19,19,19,0,0,1,1.0
train__c06__user2__2-1-3,6,Drink_water,user2,2-1-3,train,19,19,19,0,0,1,1.0
train__c06__user2__2-2-1,6,Drink_water,user2,2-2-1,train,40,40,40,0,0,1,1.0
train__c06__user2__2-2-2,6,Drink_water,user2,2-2-2,train,24,24,24,0,0,1,1.0
train__c06__user2__2-2-3,6,Drink_water,user2,2-2-3,train,16,16,16,0,0,1,1.0
train__c06__user2__4-2-1,6,Drink_water,user2,4-2-1,train,14,14,14,0,0,1,1.0
train__c06__user2__4-2-2,6,Drink_water,user2,4-2-2,train,9,9,9,0,0,1,1.0
train__c06__user2__4-2-3,6,Drink_water,user2,4-2-3,train,10,10,10,0,0,1,1.0
train__c06__user3__1-2-1,6,Drink_water,user3,1-2-1,train,20,20,20,0,0,1,1.0
train__c06__user3__1-2-2,6,Drink_water,user3,1-2-2,train,20,20,20,0,0,1,1.0
train__c06__user3__1-2-3,6,Drink_water,user3,1-2-3,train,8,8,8,0,0,1,1.0
train__c06__user3__4-1-1,6,Drink_water,user3,4-1-1,train,22,22,22,0,0,1,1.0
train__c06__user3__4-1-2,6,Drink_water,user3,4-1-2,train,34,34,34,0,0,1,1.0
train__c06__user3__4-1-3,6,Drink_water,user3,4-1-3,train,13,13,13,0,0,1,1.0
train__c06__user3__5-1-1,6,Drink_water,user3,5-1-1,train,18,18,18,0,0,1,1.0
train__c06__user3__5-1-2,6,Drink_water,user3,5-1-2,train,11,11,11,0,0,1,1.0
train__c06__user3__5-1-3,6,Drink_water,user3,5-1-3,train,18,18,18,0,0,1,1.0
train__c06__user4__2-1-1,6,Drink_water,user4,2-1-1,validation,37,37,37,0,0,1,1.0
train__c06__user4__2-1-2,6,Drink_water,user4,2-1-2,validation,34,34,34,0,0,1,1.0
train__c06__user4__2-1-3,6,Drink_water,user4,2-1-3,validation,18,18,18,0,0,1,1.0
train__c06__user4__4-2-1,6,Drink_water,user4,4-2-1,validation,87,87,87,0,0,1,1.0
train__c06__user4__4-2-2,6,Drink_water,user4,4-2-2,validation,41,41,41,0,0,1,1.0
train__c06__user4__4-2-3,6,Drink_water,user4,4-2-3,validation,33,33,33,0,0,1,1.0
train__c06__user5__1-2-1,6,Drink_water,user5,1-2-1,train,26,26,26,0,0,1,1.0
train__c06__user5__1-2-2,6,Drink_water,user5,1-2-2,train,28,28,28,0,0,1,1.0
train__c06__user5__1-2-3,6,Drink_water,user5,1-2-3,train,20,20,20,0,0,1,1.0
train__c06__user5__2-1-1,6,Drink_water,user5,2-1-1,train,75,75,75,0,0,1,1.0
train__c06__user5__2-1-2,6,Drink_water,user5,2-1-2,train,61,61,61,0,0,1,1.0
train__c06__user5__2-1-3,6,Drink_water,user5,2-1-3,train,47,47,47,0,0,1,1.0
train__c06__user5__3-2-1,6,Drink_water,user5,3-2-1,train,33,33,33,0,0,1,1.0
train__c06__user5__3-2-2,6,Drink_water,user5,3-2-2,train,17,17,17,0,0,1,1.0
train__c06__user5__3-2-3,6,Drink_water,user5,3-2-3,train,24,24,24,0,0,1,1.0
train__c06__user5__6-2-1,6,Drink_water,user5,6-2-1,train,38,38,38,0,0,1,1.0
train__c06__user5__6-2-2,6,Drink_water,user5,6-2-2,train,71,71,71,0,0,1,1.0
train__c06__user5__6-2-3,6,Drink_water,user5,6-2-3,train,26,26,26,0,0,1,1.0
train__c06__user5__7-2-1,6,Drink_water,user5,7-2-1,train,53,53,53,0,0,1,1.0
train__c06__user5__7-2-2,6,Drink_water,user5,7-2-2,train,24,24,24,0,0,1,1.0
train__c06__user5__7-2-3,6,Drink_water,user5,7-2-3,train,20,20,20,0,0,1,1.0
train__c06__user6__1-2-1,6,Drink_water,user6,1-2-1,train,57,57,57,0,0,1,1.0
train__c06__user6__1-2-2,6,Drink_water,user6,1-2-2,train,55,55,55,0,0,1,1.0
train__c06__user6__1-2-3,6,Drink_water,user6,1-2-3,train,36,36,36,0,0,1,1.0
train__c06__user6__3-2-1,6,Drink_water,user6,3-2-1,train,44,44,44,0,0,1,1.0
train__c06__user6__3-2-2,6,Drink_water,user6,3-2-2,train,31,31,31,0,0,1,1.0
train__c06__user6__3-2-3,6,Drink_water,user6,3-2-3,train,19,19,19,0,0,1,1.0
train__c06__user6__5-3-1,6,Drink_water,user6,5-3-1,train,70,70,70,0,0,1,1.0
train__c06__user6__5-3-2,6,Drink_water,user6,5-3-2,train,72,72,72,0,0,1,1.0
train__c06__user6__5-3-3,6,Drink_water,user6,5-3-3,train,45,45,0,45,0,1,1.0
train__c06__user6__6-2-1,6,Drink_water,user6,6-2-1,train,35,35,35,0,0,1,1.0
train__c06__user6__6-2-2,6,Drink_water,user6,6-2-2,train,18,18,18,0,0,1,1.0
train__c06__user6__6-2-3,6,Drink_water,user6,6-2-3,train,20,20,20,0,0,1,1.0
train__c06__user7__5-2-1,6,Drink_water,user7,5-2-1,train,33,33,33,0,0,1,1.0
train__c06__user7__5-2-2,6,Drink_water,user7,5-2-2,train,16,16,16,0,0,1,1.0
train__c06__user7__5-2-3,6,Drink_water,user7,5-2-3,train,11,11,11,0,0,1,1.0
train__c06__user8__6-2-1,6,Drink_water,user8,6-2-1,train,24,24,24,0,0,1,1.0
train__c06__user8__6-2-2,6,Drink_water,user8,6-2-2,train,16,16,16,0,0,1,1.0
train__c06__user8__6-2-3,6,Drink_water,user8,6-2-3,train,26,26,26,0,0,1,1.0
train__c06__user9__3-2-1,6,Drink_water,user9,3-2-1,train,36,36,36,0,0,1,1.0
train__c06__user9__3-2-2,6,Drink_water,user9,3-2-2,train,24,24,23,1,0,1,1.0
train__c06__user9__3-2-3,6,Drink_water,user9,3-2-3,train,19,19,19,0,0,1,1.0
train__c06__user9__7-2-1,6,Drink_water,user9,7-2-1,train,15,15,15,0,0,1,1.0
train__c06__user9__7-2-2,6,Drink_water,user9,7-2-2,train,9,9,9,0,0,1,1.0
train__c06__user9__7-2-3,6,Drink_water,user9,7-2-3,train,14,14,14,0,0,1,1.0
train__c07__user16__1-2-1,7,Eat_food,user16,1-2-1,train,22,22,22,0,0,1,1.0
train__c07__user16__1-2-2,7,Eat_food,user16,1-2-2,train,26,26,26,0,0,1,1.0
train__c07__user16__1-2-3,7,Eat_food,user16,1-2-3,train,23,23,23,0,0,1,1.0
train__c07__user16__5-2-1,7,Eat_food,user16,5-2-1,train,28,28,28,0,0,1,1.0
train__c07__user16__5-2-2,7,Eat_food,user16,5-2-2,train,32,32,32,0,0,1,1.0
train__c07__user16__5-2-3,7,Eat_food,user16,5-2-3,train,16,16,16,0,0,1,1.0
train__c07__user16__6-2-1,7,Eat_food,user16,6-2-1,train,23,23,23,0,0,1,1.0
train__c07__user16__6-2-2,7,Eat_food,user16,6-2-2,train,29,29,29,0,0,1,1.0
train__c07__user16__6-2-3,7,Eat_food,user16,6-2-3,train,35,35,35,0,0,1,1.0
train__c07__user16__7-2-1,7,Eat_food,user16,7-2-1,train,41,41,41,0,0,1,1.0
train__c07__user16__7-2-2,7,Eat_food,user16,7-2-2,train,21,21,21,0,0,1,1.0
train__c07__user16__7-2-3,7,Eat_food,user16,7-2-3,train,27,27,27,0,0,1,1.0
train__c07__user17__1-2-1,7,Eat_food,user17,1-2-1,validation,22,22,22,0,0,1,1.0
train__c07__user17__1-2-2,7,Eat_food,user17,1-2-2,validation,8,8,8,0,0,1,1.0
train__c07__user17__1-2-3,7,Eat_food,user17,1-2-3,validation,23,23,23,0,0,1,1.0
train__c07__user17__2-2-1,7,Eat_food,user17,2-2-1,validation,45,45,45,0,0,1,1.0
train__c07__user17__2-2-2,7,Eat_food,user17,2-2-2,validation,45,43,43,0,2,1,0.9555555555555556
train__c07__user17__2-2-3,7,Eat_food,user17,2-2-3,validation,20,20,20,0,0,1,1.0
train__c07__user17__3-2-1,7,Eat_food,user17,3-2-1,validation,37,37,37,0,0,1,1.0
train__c07__user17__3-2-2,7,Eat_food,user17,3-2-2,validation,34,34,34,0,0,1,1.0
train__c07__user17__3-2-3,7,Eat_food,user17,3-2-3,validation,26,26,26,0,0,1,1.0
train__c07__user17__5-2-1,7,Eat_food,user17,5-2-1,validation,30,30,30,0,0,1,1.0
train__c07__user17__5-2-2,7,Eat_food,user17,5-2-2,validation,26,26,26,0,0,1,1.0
train__c07__user17__5-2-3,7,Eat_food,user17,5-2-3,validation,22,22,22,0,0,1,1.0
train__c07__user17__7-2-1,7,Eat_food,user17,7-2-1,validation,42,42,42,0,0,1,1.0
train__c07__user17__7-2-2,7,Eat_food,user17,7-2-2,validation,28,28,28,0,0,1,1.0
train__c07__user17__7-2-3,7,Eat_food,user17,7-2-3,validation,30,30,30,0,0,1,1.0
train__c07__user18__7-2-1,7,Eat_food,user18,7-2-1,train,19,19,19,0,0,1,1.0
train__c07__user18__7-2-2,7,Eat_food,user18,7-2-2,train,12,12,12,0,0,1,1.0
train__c07__user18__7-2-3,7,Eat_food,user18,7-2-3,train,26,26,26,0,0,1,1.0
train__c07__user19__7-2-1,7,Eat_food,user19,7-2-1,train,23,23,23,0,0,1,1.0
train__c07__user19__7-2-2,7,Eat_food,user19,7-2-2,train,26,26,26,0,0,1,1.0
train__c07__user19__7-2-3,7,Eat_food,user19,7-2-3,train,20,20,20,0,0,1,1.0
train__c07__user1__1-2-1,7,Eat_food,user1,1-2-1,train,55,55,55,0,0,1,1.0
train__c07__user1__1-2-2,7,Eat_food,user1,1-2-2,train,55,55,55,0,0,1,1.0
train__c07__user1__3-1-1,7,Eat_food,user1,3-1-1,train,37,37,37,0,0,1,1.0
train__c07__user1__3-1-2,7,Eat_food,user1,3-1-2,train,29,29,29,0,0,1,1.0
train__c07__user1__3-1-3,7,Eat_food,user1,3-1-3,train,15,15,15,0,0,1,1.0
train__c07__user1__4-1-1,7,Eat_food,user1,4-1-1,train,92,92,92,0,0,1,1.0
train__c07__user1__4-1-2,7,Eat_food,user1,4-1-2,train,84,84,84,0,0,1,1.0
train__c07__user1__4-1-3,7,Eat_food,user1,4-1-3,train,45,45,45,0,0,1,1.0
train__c07__user1__6-1-1,7,Eat_food,user1,6-1-1,train,27,27,27,0,0,1,1.0
train__c07__user1__6-1-2,7,Eat_food,user1,6-1-2,train,33,33,33,0,0,1,1.0
train__c07__user1__6-1-3,7,Eat_food,user1,6-1-3,train,19,19,19,0,0,1,1.0
train__c07__user20__2-1-1,7,Eat_food,user20,2-1-1,train,34,34,34,0,0,1,1.0
train__c07__user20__2-1-2,7,Eat_food,user20,2-1-2,train,39,39,39,0,0,1,1.0
train__c07__user20__2-1-3,7,Eat_food,user20,2-1-3,train,14,14,14,0,0,1,1.0
train__c07__user20__3-1-1,7,Eat_food,user20,3-1-1,train,46,46,46,0,0,1,1.0
train__c07__user20__3-1-2,7,Eat_food,user20,3-1-2,train,54,54,54,0,0,1,1.0
train__c07__user20__3-1-3,7,Eat_food,user20,3-1-3,train,29,29,29,0,0,1,1.0
train__c07__user20__7-1-1,7,Eat_food,user20,7-1-1,train,25,25,25,0,0,1,1.0
train__c07__user20__7-1-2,7,Eat_food,user20,7-1-2,train,26,26,26,0,0,1,1.0
train__c07__user20__7-1-3,7,Eat_food,user20,7-1-3,train,26,26,26,0,0,1,1.0
train__c07__user21__7-1-1,7,Eat_food,user21,7-1-1,train,16,16,16,0,0,1,1.0
train__c07__user21__7-1-2,7,Eat_food,user21,7-1-2,train,12,12,12,0,0,1,1.0
train__c07__user21__7-1-3,7,Eat_food,user21,7-1-3,train,17,17,17,0,0,1,1.0
train__c07__user22__3-1-1,7,Eat_food,user22,3-1-1,train,22,22,22,0,0,1,1.0
train__c07__user22__3-1-2,7,Eat_food,user22,3-1-2,train,22,22,22,0,0,1,1.0
train__c07__user22__3-3-1,7,Eat_food,user22,3-3-1,train,35,35,35,0,0,1,1.0
train__c07__user22__3-3-2,7,Eat_food,user22,3-3-2,train,21,21,21,0,0,1,1.0
train__c07__user22__3-3-3,7,Eat_food,user22,3-3-3,train,9,9,9,0,0,1,1.0
train__c07__user22__4-3-1,7,Eat_food,user22,4-3-1,train,28,28,28,0,0,1,1.0
train__c07__user22__4-3-2,7,Eat_food,user22,4-3-2,train,20,20,20,0,0,1,1.0
train__c07__user22__4-3-3,7,Eat_food,user22,4-3-3,train,16,16,16,0,0,1,1.0
train__c07__user22__6-2-1,7,Eat_food,user22,6-2-1,train,1,1,1,0,0,1,1.0
train__c07__user22__6-2-2,7,Eat_food,user22,6-2-2,train,13,13,13,0,0,1,1.0
train__c07__user22__6-2-3,7,Eat_food,user22,6-2-3,train,8,8,8,0,0,1,1.0
train__c07__user23__2-3-1,7,Eat_food,user23,2-3-1,validation,31,31,31,0,0,1,1.0
train__c07__user23__2-3-2,7,Eat_food,user23,2-3-2,validation,12,12,12,0,0,1,1.0
train__c07__user23__2-3-3,7,Eat_food,user23,2-3-3,validation,24,24,24,0,0,1,1.0
train__c07__user24__2-1-1,7,Eat_food,user24,2-1-1,validation,16,16,16,0,0,1,1.0
train__c07__user24__2-1-2,7,Eat_food,user24,2-1-2,validation,25,25,25,0,0,1,1.0
train__c07__user24__2-1-3,7,Eat_food,user24,2-1-3,validation,17,17,17,0,0,1,1.0
train__c07__user2__1-2-1,7,Eat_food,user2,1-2-1,train,26,26,26,0,0,1,1.0
train__c07__user2__1-2-2,7,Eat_food,user2,1-2-2,train,7,7,7,0,0,1,1.0
train__c07__user2__1-2-3,7,Eat_food,user2,1-2-3,train,4,4,4,0,0,1,1.0
train__c07__user2__2-1-1,7,Eat_food,user2,2-1-1,train,9,9,9,0,0,1,1.0
train__c07__user2__2-1-2,7,Eat_food,user2,2-1-2,train,5,5,5,0,0,1,1.0
train__c07__user2__2-1-3,7,Eat_food,user2,2-1-3,train,4,4,4,0,0,1,1.0
train__c07__user2__2-2-1,7,Eat_food,user2,2-2-1,train,17,17,17,0,0,1,1.0
train__c07__user2__2-2-2,7,Eat_food,user2,2-2-2,train,18,18,18,0,0,1,1.0
train__c07__user2__2-2-3,7,Eat_food,user2,2-2-3,train,11,11,11,0,0,1,1.0
train__c07__user2__4-2-1,7,Eat_food,user2,4-2-1,train,9,9,9,0,0,1,1.0
train__c07__user2__4-2-2,7,Eat_food,user2,4-2-2,train,12,12,12,0,0,1,1.0
train__c07__user2__4-2-3,7,Eat_food,user2,4-2-3,train,4,4,4,0,0,1,1.0
train__c07__user2__7-2-1,7,Eat_food,user2,7-2-1,train,15,15,15,0,0,1,1.0
train__c07__user2__7-2-2,7,Eat_food,user2,7-2-2,train,8,8,8,0,0,1,1.0
train__c07__user2__7-2-3,7,Eat_food,user2,7-2-3,train,14,14,14,0,0,1,1.0
train__c07__user3__4-1-1,7,Eat_food,user3,4-1-1,train,53,53,53,0,0,1,1.0
train__c07__user3__4-1-2,7,Eat_food,user3,4-1-2,train,13,13,13,0,0,1,1.0
train__c07__user3__4-1-3,7,Eat_food,user3,4-1-3,train,4,4,4,0,0,1,1.0
train__c07__user3__5-2-1,7,Eat_food,user3,5-2-1,train,19,19,19,0,0,1,1.0
train__c07__user3__5-2-2,7,Eat_food,user3,5-2-2,train,10,10,10,0,0,1,1.0
train__c07__user3__5-2-3,7,Eat_food,user3,5-2-3,train,19,19,19,0,0,1,1.0
train__c07__user3__6-1-1,7,Eat_food,user3,6-1-1,train,7,7,7,0,0,1,1.0
train__c07__user3__6-1-2,7,Eat_food,user3,6-1-2,train,11,11,11,0,0,1,1.0
train__c07__user3__6-1-3,7,Eat_food,user3,6-1-3,train,5,5,5,0,0,1,1.0
train__c07__user3__7-1-1,7,Eat_food,user3,7-1-1,train,14,14,14,0,0,1,1.0
train__c07__user3__7-1-2,7,Eat_food,user3,7-1-2,train,16,16,16,0,0,1,1.0
train__c07__user3__7-1-3,7,Eat_food,user3,7-1-3,train,6,6,6,0,0,1,1.0
train__c07__user4__1-2-2,7,Eat_food,user4,1-2-2,validation,34,34,34,0,0,1,1.0
train__c07__user4__1-2-3,7,Eat_food,user4,1-2-3,validation,27,27,27,0,0,1,1.0
train__c07__user4__2-1-1,7,Eat_food,user4,2-1-1,validation,72,72,72,0,0,1,1.0
train__c07__user4__2-1-2,7,Eat_food,user4,2-1-2,validation,22,22,22,0,0,1,1.0
train__c07__user4__2-1-3,7,Eat_food,user4,2-1-3,validation,24,24,24,0,0,1,1.0
train__c07__user4__5-1-1,7,Eat_food,user4,5-1-1,validation,13,13,13,0,0,1,1.0
train__c07__user4__5-1-2,7,Eat_food,user4,5-1-2,validation,24,24,24,0,0,1,1.0
train__c07__user4__5-1-3,7,Eat_food,user4,5-1-3,validation,33,33,33,0,0,1,1.0
train__c07__user4__7-2-1,7,Eat_food,user4,7-2-1,validation,30,30,30,0,0,1,1.0
train__c07__user4__7-2-2,7,Eat_food,user4,7-2-2,validation,17,17,17,0,0,1,1.0
train__c07__user4__7-2-3,7,Eat_food,user4,7-2-3,validation,21,21,21,0,0,1,1.0
train__c07__user5__1-2-1,7,Eat_food,user5,1-2-1,train,25,25,25,0,0,1,1.0
train__c07__user5__1-2-2,7,Eat_food,user5,1-2-2,train,54,54,54,0,0,1,1.0
