sample_id,class_id,action_name,user_id,trial_id,depth_color_path,imu_path,ir_path,radar_path,skeleton_path,thermal_path
train__c01__user22__2-2-3,1,Brush_teeth,user22,2-2-3,Depth_Color/1_Brush_teeth/user22/2-2-3,IMU/1_Brush_teeth/user22/2-2-3,IR/1_Brush_teeth/user22/2-2-3,Radar/1_Brush_teeth/user22/2-2-3,Skeleton/1_Brush_teeth/user22/2-2-3,Thermal/1_Brush_teeth/user22/2-2-3
train__c01__user23__1-1-1,1,Brush_teeth,user23,1-1-1,Depth_Color/1_Brush_teeth/user23/1-1-1,IMU/1_Brush_teeth/user23/1-1-1,IR/1_Brush_teeth/user23/1-1-1,Radar/1_Brush_teeth/user23/1-1-1,Skeleton/1_Brush_teeth/user23/1-1-1,
train__c01__user23__1-1-2,1,Brush_teeth,user23,1-1-2,Depth_Color/1_Brush_teeth/user23/1-1-2,IMU/1_Brush_teeth/user23/1-1-2,IR/1_Brush_teeth/user23/1-1-2,Radar/1_Brush_teeth/user23/1-1-2,Skeleton/1_Brush_teeth/user23/1-1-2,
train__c01__user23__1-1-3,1,Brush_teeth,user23,1-1-3,Depth_Color/1_Brush_teeth/user23/1-1-3,IMU/1_Brush_teeth/user23/1-1-3,IR/1_Brush_teeth/user23/1-1-3,Radar/1_Brush_teeth/user23/1-1-3,Skeleton/1_Brush_teeth/user23/1-1-3,
train__c01__user23__1-2-1,1,Brush_teeth,user23,1-2-1,,,,,,Thermal/1_Brush_teeth/user23/1-2-1
train__c01__user23__1-2-2,1,Brush_teeth,user23,1-2-2,,,,,,Thermal/1_Brush_teeth/user23/1-2-2
train__c01__user23__1-2-3,1,Brush_teeth,user23,1-2-3,,,,,,Thermal/1_Brush_teeth/user23/1-2-3
train__c01__user24__6-2-1,1,Brush_teeth,user24,6-2-1,Depth_Color/1_Brush_teeth/user24/6-2-1,IMU/1_Brush_teeth/user24/6-2-1,IR/1_Brush_teeth/user24/6-2-1,Radar/1_Brush_teeth/user24/6-2-1,Skeleton/1_Brush_teeth/user24/6-2-1,Thermal/1_Brush_teeth/user24/6-2-1
train__c01__user24__6-2-2,1,Brush_teeth,user24,6-2-2,Depth_Color/1_Brush_teeth/user24/6-2-2,IMU/1_Brush_teeth/user24/6-2-2,IR/1_Brush_teeth/user24/6-2-2,Radar/1_Brush_teeth/user24/6-2-2,Skeleton/1_Brush_teeth/user24/6-2-2,Thermal/1_Brush_teeth/user24/6-2-2
train__c01__user24__6-2-3,1,Brush_teeth,user24,6-2-3,Depth_Color/1_Brush_teeth/user24/6-2-3,IMU/1_Brush_teeth/user24/6-2-3,IR/1_Brush_teeth/user24/6-2-3,Radar/1_Brush_teeth/user24/6-2-3,Skeleton/1_Brush_teeth/user24/6-2-3,Thermal/1_Brush_teeth/user24/6-2-3
train__c01__user24__7-1-1,1,Brush_teeth,user24,7-1-1,Depth_Color/1_Brush_teeth/user24/7-1-1,IMU/1_Brush_teeth/user24/7-1-1,IR/1_Brush_teeth/user24/7-1-1,Radar/1_Brush_teeth/user24/7-1-1,Skeleton/1_Brush_teeth/user24/7-1-1,Thermal/1_Brush_teeth/user24/7-1-1
train__c01__user24__7-1-2,1,Brush_teeth,user24,7-1-2,Depth_Color/1_Brush_teeth/user24/7-1-2,IMU/1_Brush_teeth/user24/7-1-2,IR/1_Brush_teeth/user24/7-1-2,Radar/1_Brush_teeth/user24/7-1-2,Skeleton/1_Brush_teeth/user24/7-1-2,
train__c01__user24__7-1-3,1,Brush_teeth,user24,7-1-3,Depth_Color/1_Brush_teeth/user24/7-1-3,IMU/1_Brush_teeth/user24/7-1-3,IR/1_Brush_teeth/user24/7-1-3,Radar/1_Brush_teeth/user24/7-1-3,Skeleton/1_Brush_teeth/user24/7-1-3,Thermal/1_Brush_teeth/user24/7-1-3
train__c02__user1__1-1-1,2,Comb_hair,user1,1-1-1,Depth_Color/2_Comb_hair/user1/1-1-1,IMU/2_Comb_hair/user1/1-1-1,IR/2_Comb_hair/user1/1-1-1,Radar/2_Comb_hair/user1/1-1-1,Skeleton/2_Comb_hair/user1/1-1-1,Thermal/2_Comb_hair/user1/1-1-1
train__c02__user1__1-1-2,2,Comb_hair,user1,1-1-2,Depth_Color/2_Comb_hair/user1/1-1-2,IMU/2_Comb_hair/user1/1-1-2,IR/2_Comb_hair/user1/1-1-2,Radar/2_Comb_hair/user1/1-1-2,Skeleton/2_Comb_hair/user1/1-1-2,Thermal/2_Comb_hair/user1/1-1-2
train__c02__user1__1-1-3,2,Comb_hair,user1,1-1-3,Depth_Color/2_Comb_hair/user1/1-1-3,IMU/2_Comb_hair/user1/1-1-3,IR/2_Comb_hair/user1/1-1-3,Radar/2_Comb_hair/user1/1-1-3,Skeleton/2_Comb_hair/user1/1-1-3,
train__c02__user3__1-2-1,2,Comb_hair,user3,1-2-1,Depth_Color/2_Comb_hair/user3/1-2-1,IMU/2_Comb_hair/user3/1-2-1,IR/2_Comb_hair/user3/1-2-1,Radar/2_Comb_hair/user3/1-2-1,Skeleton/2_Comb_hair/user3/1-2-1,Thermal/2_Comb_hair/user3/1-2-1
train__c02__user3__1-2-2,2,Comb_hair,user3,1-2-2,,,,,,Thermal/2_Comb_hair/user3/1-2-2
train__c02__user3__1-2-3,2,Comb_hair,user3,1-2-3,Depth_Color/2_Comb_hair/user3/1-2-3,IMU/2_Comb_hair/user3/1-2-3,IR/2_Comb_hair/user3/1-2-3,Radar/2_Comb_hair/user3/1-2-3,Skeleton/2_Comb_hair/user3/1-2-3,Thermal/2_Comb_hair/user3/1-2-3
train__c02__user5__1-1-1,2,Comb_hair,user5,1-1-1,Depth_Color/2_Comb_hair/user5/1-1-1,IMU/2_Comb_hair/user5/1-1-1,IR/2_Comb_hair/user5/1-1-1,Radar/2_Comb_hair/user5/1-1-1,Skeleton/2_Comb_hair/user5/1-1-1,Thermal/2_Comb_hair/user5/1-1-1
train__c02__user5__1-1-2,2,Comb_hair,user5,1-1-2,Depth_Color/2_Comb_hair/user5/1-1-2,IMU/2_Comb_hair/user5/1-1-2,IR/2_Comb_hair/user5/1-1-2,Radar/2_Comb_hair/user5/1-1-2,Skeleton/2_Comb_hair/user5/1-1-2,Thermal/2_Comb_hair/user5/1-1-2
train__c02__user5__1-1-3,2,Comb_hair,user5,1-1-3,Depth_Color/2_Comb_hair/user5/1-1-3,IMU/2_Comb_hair/user5/1-1-3,IR/2_Comb_hair/user5/1-1-3,Radar/2_Comb_hair/user5/1-1-3,Skeleton/2_Comb_hair/user5/1-1-3,Thermal/2_Comb_hair/user5/1-1-3
train__c02__user5__7-1-1,2,Comb_hair,user5,7-1-1,Depth_Color/2_Comb_hair/user5/7-1-1,IMU/2_Comb_hair/user5/7-1-1,IR/2_Comb_hair/user5/7-1-1,Radar/2_Comb_hair/user5/7-1-1,Skeleton/2_Comb_hair/user5/7-1-1,Thermal/2_Comb_hair/user5/7-1-1
train__c02__user5__7-1-2,2,Comb_hair,user5,7-1-2,Depth_Color/2_Comb_hair/user5/7-1-2,IMU/2_Comb_hair/user5/7-1-2,IR/2_Comb_hair/user5/7-1-2,Radar/2_Comb_hair/user5/7-1-2,Skeleton/2_Comb_hair/user5/7-1-2,Thermal/2_Comb_hair/user5/7-1-2
train__c02__user5__7-1-3,2,Comb_hair,user5,7-1-3,Depth_Color/2_Comb_hair/user5/7-1-3,IMU/2_Comb_hair/user5/7-1-3,IR/2_Comb_hair/user5/7-1-3,Radar/2_Comb_hair/user5/7-1-3,Skeleton/2_Comb_hair/user5/7-1-3,Thermal/2_Comb_hair/user5/7-1-3
train__c02__user6__2-2-1,2,Comb_hair,user6,2-2-1,Depth_Color/2_Comb_hair/user6/2-2-1,IMU/2_Comb_hair/user6/2-2-1,IR/2_Comb_hair/user6/2-2-1,Radar/2_Comb_hair/user6/2-2-1,Skeleton/2_Comb_hair/user6/2-2-1,Thermal/2_Comb_hair/user6/2-2-1
train__c02__user6__2-2-2,2,Comb_hair,user6,2-2-2,Depth_Color/2_Comb_hair/user6/2-2-2,IMU/2_Comb_hair/user6/2-2-2,IR/2_Comb_hair/user6/2-2-2,Radar/2_Comb_hair/user6/2-2-2,Skeleton/2_Comb_hair/user6/2-2-2,Thermal/2_Comb_hair/user6/2-2-2
train__c02__user7__1-1-1,2,Comb_hair,user7,1-1-1,Depth_Color/2_Comb_hair/user7/1-1-1,IMU/2_Comb_hair/user7/1-1-1,IR/2_Comb_hair/user7/1-1-1,Radar/2_Comb_hair/user7/1-1-1,Skeleton/2_Comb_hair/user7/1-1-1,Thermal/2_Comb_hair/user7/1-1-1
train__c02__user7__1-1-2,2,Comb_hair,user7,1-1-2,Depth_Color/2_Comb_hair/user7/1-1-2,IMU/2_Comb_hair/user7/1-1-2,IR/2_Comb_hair/user7/1-1-2,Radar/2_Comb_hair/user7/1-1-2,Skeleton/2_Comb_hair/user7/1-1-2,Thermal/2_Comb_hair/user7/1-1-2
train__c02__user7__1-1-3,2,Comb_hair,user7,1-1-3,Depth_Color/2_Comb_hair/user7/1-1-3,IMU/2_Comb_hair/user7/1-1-3,IR/2_Comb_hair/user7/1-1-3,Radar/2_Comb_hair/user7/1-1-3,Skeleton/2_Comb_hair/user7/1-1-3,Thermal/2_Comb_hair/user7/1-1-3
train__c02__user8__7-1-2,2,Comb_hair,user8,7-1-2,Depth_Color/2_Comb_hair/user8/7-1-2,IMU/2_Comb_hair/user8/7-1-2,IR/2_Comb_hair/user8/7-1-2,Radar/2_Comb_hair/user8/7-1-2,Skeleton/2_Comb_hair/user8/7-1-2,
train__c02__user8__7-1-3,2,Comb_hair,user8,7-1-3,Depth_Color/2_Comb_hair/user8/7-1-3,IMU/2_Comb_hair/user8/7-1-3,IR/2_Comb_hair/user8/7-1-3,Radar/2_Comb_hair/user8/7-1-3,Skeleton/2_Comb_hair/user8/7-1-3,
train__c02__user8__7-2-2,2,Comb_hair,user8,7-2-2,,,,,,Thermal/2_Comb_hair/user8/7-2-2
train__c02__user8__7-2-3,2,Comb_hair,user8,7-2-3,,,,,,Thermal/2_Comb_hair/user8/7-2-3
train__c02__user9__1-1-1,2,Comb_hair,user9,1-1-1,Depth_Color/2_Comb_hair/user9/1-1-1,IMU/2_Comb_hair/user9/1-1-1,IR/2_Comb_hair/user9/1-1-1,Radar/2_Comb_hair/user9/1-1-1,Skeleton/2_Comb_hair/user9/1-1-1,Thermal/2_Comb_hair/user9/1-1-1
train__c02__user9__1-1-2,2,Comb_hair,user9,1-1-2,Depth_Color/2_Comb_hair/user9/1-1-2,IMU/2_Comb_hair/user9/1-1-2,IR/2_Comb_hair/user9/1-1-2,Radar/2_Comb_hair/user9/1-1-2,Skeleton/2_Comb_hair/user9/1-1-2,Thermal/2_Comb_hair/user9/1-1-2
train__c02__user9__1-1-3,2,Comb_hair,user9,1-1-3,Depth_Color/2_Comb_hair/user9/1-1-3,IMU/2_Comb_hair/user9/1-1-3,IR/2_Comb_hair/user9/1-1-3,Radar/2_Comb_hair/user9/1-1-3,Skeleton/2_Comb_hair/user9/1-1-3,Thermal/2_Comb_hair/user9/1-1-3
train__c02__user16__2-2-1,2,Comb_hair,user16,2-2-1,Depth_Color/2_Comb_hair/user16/2-2-1,IMU/2_Comb_hair/user16/2-2-1,IR/2_Comb_hair/user16/2-2-1,Radar/2_Comb_hair/user16/2-2-1,Skeleton/2_Comb_hair/user16/2-2-1,Thermal/2_Comb_hair/user16/2-2-1
train__c02__user16__2-2-2,2,Comb_hair,user16,2-2-2,Depth_Color/2_Comb_hair/user16/2-2-2,IMU/2_Comb_hair/user16/2-2-2,IR/2_Comb_hair/user16/2-2-2,Radar/2_Comb_hair/user16/2-2-2,Skeleton/2_Comb_hair/user16/2-2-2,Thermal/2_Comb_hair/user16/2-2-2
train__c02__user16__2-2-3,2,Comb_hair,user16,2-2-3,Depth_Color/2_Comb_hair/user16/2-2-3,IMU/2_Comb_hair/user16/2-2-3,IR/2_Comb_hair/user16/2-2-3,Radar/2_Comb_hair/user16/2-2-3,Skeleton/2_Comb_hair/user16/2-2-3,Thermal/2_Comb_hair/user16/2-2-3
train__c02__user17__1-1-1,2,Comb_hair,user17,1-1-1,Depth_Color/2_Comb_hair/user17/1-1-1,IMU/2_Comb_hair/user17/1-1-1,IR/2_Comb_hair/user17/1-1-1,Radar/2_Comb_hair/user17/1-1-1,Skeleton/2_Comb_hair/user17/1-1-1,Thermal/2_Comb_hair/user17/1-1-1
train__c02__user17__1-1-2,2,Comb_hair,user17,1-1-2,Depth_Color/2_Comb_hair/user17/1-1-2,IMU/2_Comb_hair/user17/1-1-2,IR/2_Comb_hair/user17/1-1-2,Radar/2_Comb_hair/user17/1-1-2,Skeleton/2_Comb_hair/user17/1-1-2,Thermal/2_Comb_hair/user17/1-1-2
train__c02__user17__1-1-3,2,Comb_hair,user17,1-1-3,Depth_Color/2_Comb_hair/user17/1-1-3,IMU/2_Comb_hair/user17/1-1-3,IR/2_Comb_hair/user17/1-1-3,Radar/2_Comb_hair/user17/1-1-3,Skeleton/2_Comb_hair/user17/1-1-3,Thermal/2_Comb_hair/user17/1-1-3
train__c02__user18__7-1-1,2,Comb_hair,user18,7-1-1,Depth_Color/2_Comb_hair/user18/7-1-1,IMU/2_Comb_hair/user18/7-1-1,IR/2_Comb_hair/user18/7-1-1,Radar/2_Comb_hair/user18/7-1-1,Skeleton/2_Comb_hair/user18/7-1-1,Thermal/2_Comb_hair/user18/7-1-1
train__c02__user18__7-1-2,2,Comb_hair,user18,7-1-2,Depth_Color/2_Comb_hair/user18/7-1-2,IMU/2_Comb_hair/user18/7-1-2,IR/2_Comb_hair/user18/7-1-2,Radar/2_Comb_hair/user18/7-1-2,Skeleton/2_Comb_hair/user18/7-1-2,Thermal/2_Comb_hair/user18/7-1-2
train__c02__user18__7-1-3,2,Comb_hair,user18,7-1-3,Depth_Color/2_Comb_hair/user18/7-1-3,IMU/2_Comb_hair/user18/7-1-3,IR/2_Comb_hair/user18/7-1-3,Radar/2_Comb_hair/user18/7-1-3,Skeleton/2_Comb_hair/user18/7-1-3,Thermal/2_Comb_hair/user18/7-1-3
train__c02__user19__1-1-1,2,Comb_hair,user19,1-1-1,Depth_Color/2_Comb_hair/user19/1-1-1,IMU/2_Comb_hair/user19/1-1-1,IR/2_Comb_hair/user19/1-1-1,Radar/2_Comb_hair/user19/1-1-1,Skeleton/2_Comb_hair/user19/1-1-1,Thermal/2_Comb_hair/user19/1-1-1
train__c02__user19__1-1-2,2,Comb_hair,user19,1-1-2,Depth_Color/2_Comb_hair/user19/1-1-2,IMU/2_Comb_hair/user19/1-1-2,IR/2_Comb_hair/user19/1-1-2,Radar/2_Comb_hair/user19/1-1-2,Skeleton/2_Comb_hair/user19/1-1-2,Thermal/2_Comb_hair/user19/1-1-2
train__c02__user19__1-1-3,2,Comb_hair,user19,1-1-3,Depth_Color/2_Comb_hair/user19/1-1-3,IMU/2_Comb_hair/user19/1-1-3,IR/2_Comb_hair/user19/1-1-3,Radar/2_Comb_hair/user19/1-1-3,Skeleton/2_Comb_hair/user19/1-1-3,Thermal/2_Comb_hair/user19/1-1-3
train__c02__user20__1-1-1,2,Comb_hair,user20,1-1-1,Depth_Color/2_Comb_hair/user20/1-1-1,IMU/2_Comb_hair/user20/1-1-1,IR/2_Comb_hair/user20/1-1-1,Radar/2_Comb_hair/user20/1-1-1,Skeleton/2_Comb_hair/user20/1-1-1,Thermal/2_Comb_hair/user20/1-1-1
train__c02__user20__1-1-2,2,Comb_hair,user20,1-1-2,Depth_Color/2_Comb_hair/user20/1-1-2,IMU/2_Comb_hair/user20/1-1-2,IR/2_Comb_hair/user20/1-1-2,Radar/2_Comb_hair/user20/1-1-2,Skeleton/2_Comb_hair/user20/1-1-2,Thermal/2_Comb_hair/user20/1-1-2
train__c02__user20__1-1-3,2,Comb_hair,user20,1-1-3,Depth_Color/2_Comb_hair/user20/1-1-3,IMU/2_Comb_hair/user20/1-1-3,IR/2_Comb_hair/user20/1-1-3,Radar/2_Comb_hair/user20/1-1-3,Skeleton/2_Comb_hair/user20/1-1-3,Thermal/2_Comb_hair/user20/1-1-3
train__c02__user20__4-2-1,2,Comb_hair,user20,4-2-1,Depth_Color/2_Comb_hair/user20/4-2-1,IMU/2_Comb_hair/user20/4-2-1,IR/2_Comb_hair/user20/4-2-1,Radar/2_Comb_hair/user20/4-2-1,Skeleton/2_Comb_hair/user20/4-2-1,Thermal/2_Comb_hair/user20/4-2-1
train__c02__user20__4-2-2,2,Comb_hair,user20,4-2-2,Depth_Color/2_Comb_hair/user20/4-2-2,IMU/2_Comb_hair/user20/4-2-2,IR/2_Comb_hair/user20/4-2-2,Radar/2_Comb_hair/user20/4-2-2,Skeleton/2_Comb_hair/user20/4-2-2,Thermal/2_Comb_hair/user20/4-2-2
train__c02__user20__4-2-3,2,Comb_hair,user20,4-2-3,Depth_Color/2_Comb_hair/user20/4-2-3,IMU/2_Comb_hair/user20/4-2-3,IR/2_Comb_hair/user20/4-2-3,Radar/2_Comb_hair/user20/4-2-3,Skeleton/2_Comb_hair/user20/4-2-3,Thermal/2_Comb_hair/user20/4-2-3
train__c02__user21__4-2-1,2,Comb_hair,user21,4-2-1,Depth_Color/2_Comb_hair/user21/4-2-1,IMU/2_Comb_hair/user21/4-2-1,IR/2_Comb_hair/user21/4-2-1,Radar/2_Comb_hair/user21/4-2-1,Skeleton/2_Comb_hair/user21/4-2-1,Thermal/2_Comb_hair/user21/4-2-1
train__c02__user21__4-2-2,2,Comb_hair,user21,4-2-2,Depth_Color/2_Comb_hair/user21/4-2-2,IMU/2_Comb_hair/user21/4-2-2,IR/2_Comb_hair/user21/4-2-2,Radar/2_Comb_hair/user21/4-2-2,Skeleton/2_Comb_hair/user21/4-2-2,Thermal/2_Comb_hair/user21/4-2-2
train__c02__user21__4-2-3,2,Comb_hair,user21,4-2-3,Depth_Color/2_Comb_hair/user21/4-2-3,IMU/2_Comb_hair/user21/4-2-3,IR/2_Comb_hair/user21/4-2-3,Radar/2_Comb_hair/user21/4-2-3,Skeleton/2_Comb_hair/user21/4-2-3,Thermal/2_Comb_hair/user21/4-2-3
train__c02__user22__1-2-1,2,Comb_hair,user22,1-2-1,Depth_Color/2_Comb_hair/user22/1-2-1,IMU/2_Comb_hair/user22/1-2-1,IR/2_Comb_hair/user22/1-2-1,Radar/2_Comb_hair/user22/1-2-1,Skeleton/2_Comb_hair/user22/1-2-1,Thermal/2_Comb_hair/user22/1-2-1
train__c02__user22__1-2-2,2,Comb_hair,user22,1-2-2,Depth_Color/2_Comb_hair/user22/1-2-2,IMU/2_Comb_hair/user22/1-2-2,IR/2_Comb_hair/user22/1-2-2,Radar/2_Comb_hair/user22/1-2-2,Skeleton/2_Comb_hair/user22/1-2-2,Thermal/2_Comb_hair/user22/1-2-2
train__c02__user22__1-2-3,2,Comb_hair,user22,1-2-3,Depth_Color/2_Comb_hair/user22/1-2-3,IMU/2_Comb_hair/user22/1-2-3,IR/2_Comb_hair/user22/1-2-3,Radar/2_Comb_hair/user22/1-2-3,Skeleton/2_Comb_hair/user22/1-2-3,Thermal/2_Comb_hair/user22/1-2-3
train__c02__user22__2-2-1,2,Comb_hair,user22,2-2-1,Depth_Color/2_Comb_hair/user22/2-2-1,IMU/2_Comb_hair/user22/2-2-1,IR/2_Comb_hair/user22/2-2-1,Radar/2_Comb_hair/user22/2-2-1,Skeleton/2_Comb_hair/user22/2-2-1,Thermal/2_Comb_hair/user22/2-2-1
train__c02__user22__2-2-2,2,Comb_hair,user22,2-2-2,Depth_Color/2_Comb_hair/user22/2-2-2,IMU/2_Comb_hair/user22/2-2-2,IR/2_Comb_hair/user22/2-2-2,Radar/2_Comb_hair/user22/2-2-2,Skeleton/2_Comb_hair/user22/2-2-2,Thermal/2_Comb_hair/user22/2-2-2
train__c02__user22__2-2-3,2,Comb_hair,user22,2-2-3,Depth_Color/2_Comb_hair/user22/2-2-3,IMU/2_Comb_hair/user22/2-2-3,IR/2_Comb_hair/user22/2-2-3,Radar/2_Comb_hair/user22/2-2-3,Skeleton/2_Comb_hair/user22/2-2-3,Thermal/2_Comb_hair/user22/2-2-3
train__c02__user23__2-2-1,2,Comb_hair,user23,2-2-1,Depth_Color/2_Comb_hair/user23/2-2-1,IMU/2_Comb_hair/user23/2-2-1,IR/2_Comb_hair/user23/2-2-1,Radar/2_Comb_hair/user23/2-2-1,Skeleton/2_Comb_hair/user23/2-2-1,Thermal/2_Comb_hair/user23/2-2-1
train__c02__user23__2-2-2,2,Comb_hair,user23,2-2-2,Depth_Color/2_Comb_hair/user23/2-2-2,IMU/2_Comb_hair/user23/2-2-2,IR/2_Comb_hair/user23/2-2-2,Radar/2_Comb_hair/user23/2-2-2,Skeleton/2_Comb_hair/user23/2-2-2,Thermal/2_Comb_hair/user23/2-2-2
train__c02__user23__2-2-3,2,Comb_hair,user23,2-2-3,Depth_Color/2_Comb_hair/user23/2-2-3,IMU/2_Comb_hair/user23/2-2-3,IR/2_Comb_hair/user23/2-2-3,Radar/2_Comb_hair/user23/2-2-3,Skeleton/2_Comb_hair/user23/2-2-3,Thermal/2_Comb_hair/user23/2-2-3
train__c02__user24__7-1-1,2,Comb_hair,user24,7-1-1,Depth_Color/2_Comb_hair/user24/7-1-1,IMU/2_Comb_hair/user24/7-1-1,IR/2_Comb_hair/user24/7-1-1,Radar/2_Comb_hair/user24/7-1-1,Skeleton/2_Comb_hair/user24/7-1-1,Thermal/2_Comb_hair/user24/7-1-1
train__c02__user24__7-1-2,2,Comb_hair,user24,7-1-2,Depth_Color/2_Comb_hair/user24/7-1-2,IMU/2_Comb_hair/user24/7-1-2,IR/2_Comb_hair/user24/7-1-2,Radar/2_Comb_hair/user24/7-1-2,Skeleton/2_Comb_hair/user24/7-1-2,Thermal/2_Comb_hair/user24/7-1-2
train__c02__user24__7-1-3,2,Comb_hair,user24,7-1-3,Depth_Color/2_Comb_hair/user24/7-1-3,IMU/2_Comb_hair/user24/7-1-3,IR/2_Comb_hair/user24/7-1-3,Radar/2_Comb_hair/user24/7-1-3,Skeleton/2_Comb_hair/user24/7-1-3,Thermal/2_Comb_hair/user24/7-1-3
train__c03__user4__5-2-2,3,Take_off_clothes,user4,5-2-2,Depth_Color/3_Take_off_clothes/user4/5-2-2,IMU/3_Take_off_clothes/user4/5-2-2,IR/3_Take_off_clothes/user4/5-2-2,Radar/3_Take_off_clothes/user4/5-2-2,Skeleton/3_Take_off_clothes/user4/5-2-2,Thermal/3_Take_off_clothes/user4/5-2-2
train__c03__user4__5-2-3,3,Take_off_clothes,user4,5-2-3,Depth_Color/3_Take_off_clothes/user4/5-2-3,IMU/3_Take_off_clothes/user4/5-2-3,IR/3_Take_off_clothes/user4/5-2-3,Radar/3_Take_off_clothes/user4/5-2-3,Skeleton/3_Take_off_clothes/user4/5-2-3,Thermal/3_Take_off_clothes/user4/5-2-3
train__c03__user7__5-1-1,3,Take_off_clothes,user7,5-1-1,Depth_Color/3_Take_off_clothes/user7/5-1-1,IMU/3_Take_off_clothes/user7/5-1-1,IR/3_Take_off_clothes/user7/5-1-1,Radar/3_Take_off_clothes/user7/5-1-1,Skeleton/3_Take_off_clothes/user7/5-1-1,Thermal/3_Take_off_clothes/user7/5-1-1
train__c03__user7__5-1-2,3,Take_off_clothes,user7,5-1-2,Depth_Color/3_Take_off_clothes/user7/5-1-2,IMU/3_Take_off_clothes/user7/5-1-2,IR/3_Take_off_clothes/user7/5-1-2,Radar/3_Take_off_clothes/user7/5-1-2,Skeleton/3_Take_off_clothes/user7/5-1-2,Thermal/3_Take_off_clothes/user7/5-1-2
train__c03__user7__5-1-3,3,Take_off_clothes,user7,5-1-3,Depth_Color/3_Take_off_clothes/user7/5-1-3,IMU/3_Take_off_clothes/user7/5-1-3,IR/3_Take_off_clothes/user7/5-1-3,Radar/3_Take_off_clothes/user7/5-1-3,Skeleton/3_Take_off_clothes/user7/5-1-3,Thermal/3_Take_off_clothes/user7/5-1-3
train__c03__user7__6-1-1,3,Take_off_clothes,user7,6-1-1,Depth_Color/3_Take_off_clothes/user7/6-1-1,IMU/3_Take_off_clothes/user7/6-1-1,IR/3_Take_off_clothes/user7/6-1-1,Radar/3_Take_off_clothes/user7/6-1-1,Skeleton/3_Take_off_clothes/user7/6-1-1,Thermal/3_Take_off_clothes/user7/6-1-1
train__c03__user7__6-1-2,3,Take_off_clothes,user7,6-1-2,Depth_Color/3_Take_off_clothes/user7/6-1-2,IMU/3_Take_off_clothes/user7/6-1-2,IR/3_Take_off_clothes/user7/6-1-2,Radar/3_Take_off_clothes/user7/6-1-2,Skeleton/3_Take_off_clothes/user7/6-1-2,Thermal/3_Take_off_clothes/user7/6-1-2
train__c03__user7__6-1-3,3,Take_off_clothes,user7,6-1-3,Depth_Color/3_Take_off_clothes/user7/6-1-3,IMU/3_Take_off_clothes/user7/6-1-3,IR/3_Take_off_clothes/user7/6-1-3,Radar/3_Take_off_clothes/user7/6-1-3,Skeleton/3_Take_off_clothes/user7/6-1-3,Thermal/3_Take_off_clothes/user7/6-1-3
train__c03__user8__6-1-1,3,Take_off_clothes,user8,6-1-1,Depth_Color/3_Take_off_clothes/user8/6-1-1,IMU/3_Take_off_clothes/user8/6-1-1,IR/3_Take_off_clothes/user8/6-1-1,Radar/3_Take_off_clothes/user8/6-1-1,Skeleton/3_Take_off_clothes/user8/6-1-1,Thermal/3_Take_off_clothes/user8/6-1-1
train__c03__user8__6-1-2,3,Take_off_clothes,user8,6-1-2,Depth_Color/3_Take_off_clothes/user8/6-1-2,IMU/3_Take_off_clothes/user8/6-1-2,IR/3_Take_off_clothes/user8/6-1-2,Radar/3_Take_off_clothes/user8/6-1-2,Skeleton/3_Take_off_clothes/user8/6-1-2,Thermal/3_Take_off_clothes/user8/6-1-2
train__c03__user8__6-1-3,3,Take_off_clothes,user8,6-1-3,Depth_Color/3_Take_off_clothes/user8/6-1-3,IMU/3_Take_off_clothes/user8/6-1-3,IR/3_Take_off_clothes/user8/6-1-3,Radar/3_Take_off_clothes/user8/6-1-3,Skeleton/3_Take_off_clothes/user8/6-1-3,Thermal/3_Take_off_clothes/user8/6-1-3
train__c03__user8__7-1-1,3,Take_off_clothes,user8,7-1-1,Depth_Color/3_Take_off_clothes/user8/7-1-1,IMU/3_Take_off_clothes/user8/7-1-1,IR/3_Take_off_clothes/user8/7-1-1,Radar/3_Take_off_clothes/user8/7-1-1,Skeleton/3_Take_off_clothes/user8/7-1-1,Thermal/3_Take_off_clothes/user8/7-1-1
train__c03__user8__7-1-2,3,Take_off_clothes,user8,7-1-2,Depth_Color/3_Take_off_clothes/user8/7-1-2,IMU/3_Take_off_clothes/user8/7-1-2,IR/3_Take_off_clothes/user8/7-1-2,Radar/3_Take_off_clothes/user8/7-1-2,Skeleton/3_Take_off_clothes/user8/7-1-2,Thermal/3_Take_off_clothes/user8/7-1-2
train__c03__user8__7-1-3,3,Take_off_clothes,user8,7-1-3,Depth_Color/3_Take_off_clothes/user8/7-1-3,IMU/3_Take_off_clothes/user8/7-1-3,IR/3_Take_off_clothes/user8/7-1-3,Radar/3_Take_off_clothes/user8/7-1-3,Skeleton/3_Take_off_clothes/user8/7-1-3,Thermal/3_Take_off_clothes/user8/7-1-3
train__c03__user9__3-1-1,3,Take_off_clothes,user9,3-1-1,Depth_Color/3_Take_off_clothes/user9/3-1-1,IMU/3_Take_off_clothes/user9/3-1-1,IR/3_Take_off_clothes/user9/3-1-1,Radar/3_Take_off_clothes/user9/3-1-1,Skeleton/3_Take_off_clothes/user9/3-1-1,Thermal/3_Take_off_clothes/user9/3-1-1
