sample_id,true_class_id,true_action,base_prediction,base_prediction_action,base_confidence,final_prediction,final_prediction_action,final_confidence,outcome,selected_view_weights,two_hand_roi_valid,hand_head_roi_valid,valid_keypoint_pattern
train__c06__user24__2-1-3,6,Drink_water,6,Drink_water,0.5935021351761637,6,Drink_water,0.6707662214685209,retained_correct,"{""global_context"": 0.5520060062408447, ""left_interaction"": 0.056998678616115024, ""right_interaction"": 0.39085320063999723, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.00014215546460556134}",True,False,L11_R11|padding
train__c06__user24__4-2-1,6,Drink_water,6,Drink_water,0.5045487787878916,7,Eat_food,0.7881950514125216,harmed,"{""global_context"": 0.0034685787700471423, ""left_interaction"": 0.42103045327322824, ""right_interaction"": 0.5588479723249163, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.016652900548208328}",True,False,L11_R01|L11_R11|padding
train__c06__user24__4-2-2,6,Drink_water,37,Take_medicine,0.3779439346571175,37,Take_medicine,0.4257326120398165,unchanged_wrong,"{""global_context"": 0.12183090845743814, ""left_interaction"": 0.029915384451548257, ""right_interaction"": 0.8482536951700846, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R01|L11_R11|padding
train__c06__user24__4-2-3,6,Drink_water,12,Sweep_the_floor,0.44210678443490303,12,Sweep_the_floor,0.4478107239105779,unchanged_wrong,"{""global_context"": 0.10321976156795726, ""left_interaction"": 0.14989467228160186, ""right_interaction"": 0.7468856362735524, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R01|L11_R11|padding
train__c06__user4__2-1-1,6,Drink_water,6,Drink_water,0.791929574679928,6,Drink_water,0.7499743998025438,retained_correct,"{""global_context"": 0.03010198232289907, ""left_interaction"": 0.4938262217753642, ""right_interaction"": 0.000509003277968716, ""hand_head_union"": 0.47556114196777344, ""two_hand_table_context"": 1.651204444430265e-06}",True,True,L11_R11|padding
train__c06__user4__2-1-2,6,Drink_water,6,Drink_water,0.7982246760006461,6,Drink_water,0.9707042946694886,retained_correct,"{""global_context"": 0.24397704180549173, ""left_interaction"": 0.42331670312320485, ""right_interaction"": 0.00016447968835778097, ""hand_head_union"": 0.33254174625172334, ""two_hand_table_context"": 0.0}",False,True,L11_R11|padding
train__c06__user4__2-1-3,6,Drink_water,6,Drink_water,0.9043878515977484,6,Drink_water,0.9432917387383374,retained_correct,"{""global_context"": 0.16652062204149035, ""left_interaction"": 0.3304540316263835, ""right_interaction"": 0.18616165055168998, ""hand_head_union"": 0.28740819295247394, ""two_hand_table_context"": 0.02945547964837816}",True,True,L11_R11|padding
train__c06__user4__4-2-1,6,Drink_water,12,Sweep_the_floor,0.34636956864620627,12,Sweep_the_floor,0.4062146571876408,unchanged_wrong,"{""global_context"": 0.004809950478374958, ""left_interaction"": 0.0003011350442344944, ""right_interaction"": 0.9490532875061035, ""hand_head_union"": 0.04583565890789032, ""two_hand_table_context"": 0.0}",False,True,L11_R11
train__c06__user4__4-2-2,6,Drink_water,31,Do_stretching_exercises,0.5999413381298774,31,Do_stretching_exercises,0.7797526555799285,unchanged_wrong,"{""global_context"": 0.0008432687964381241, ""left_interaction"": 9.415370253164594e-05, ""right_interaction"": 0.9914157216141863, ""hand_head_union"": 0.007647028783472573, ""two_hand_table_context"": 0.0}",False,True,L11_R11|padding
train__c06__user4__4-2-3,6,Drink_water,37,Take_medicine,0.3306325256888033,37,Take_medicine,0.18678286431544128,unchanged_wrong,"{""global_context"": 3.390235007938111e-05, ""left_interaction"": 0.00014331653206185862, ""right_interaction"": 0.9998229055693655, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R11|padding
train__c07__user17__1-2-1,7,Eat_food,11,Peel_fruits,0.27900113402334,8,Take_and_use_tableware,0.5634550279999275,changed_wrong,"{""global_context"": 0.32903250780972565, ""left_interaction"": 0.2773326960476962, ""right_interaction"": 0.10095317797227339, ""hand_head_union"": 0.2926718538457697, ""two_hand_table_context"": 9.786179527344013e-06}",True,True,L11_R11|padding
train__c07__user17__1-2-2,7,Eat_food,24,Use_a_mobile_phone,0.20693521212899568,8,Take_and_use_tableware,0.390975292210539,changed_wrong,"{""global_context"": 0.36687320470809937, ""left_interaction"": 0.4383474886417389, ""right_interaction"": 3.400351488380693e-06, ""hand_head_union"": 0.1942426711320877, ""two_hand_table_context"": 0.0005332305445335805}",True,True,L11_R11|padding
train__c07__user17__1-2-3,7,Eat_food,11,Peel_fruits,0.41859043408451074,8,Take_and_use_tableware,0.5221661263291913,changed_wrong,"{""global_context"": 0.6853043514749279, ""left_interaction"": 0.22470159115998642, ""right_interaction"": 0.011868843565816465, ""hand_head_union"": 0.07812524360159169, ""two_hand_table_context"": 0.0}",False,True,L11_R11|padding
train__c07__user17__2-2-1,7,Eat_food,11,Peel_fruits,0.4154954398228435,11,Peel_fruits,0.6718979937919922,unchanged_wrong,"{""global_context"": 0.21099272833930122, ""left_interaction"": 0.4157388475206163, ""right_interaction"": 0.000848213169309828, ""hand_head_union"": 0.26558041042751734, ""two_hand_table_context"": 0.10683985816107856}",True,True,L11_R11|padding
train__c07__user17__2-2-2,7,Eat_food,11,Peel_fruits,0.618702840508345,11,Peel_fruits,0.7448793048612057,unchanged_wrong,"{""global_context"": 0.1885690689086914, ""left_interaction"": 0.3621318817138672, ""right_interaction"": 0.01121537685394287, ""hand_head_union"": 0.06330089039272732, ""two_hand_table_context"": 0.3747828589545356}",True,True,L11_R11|padding
train__c07__user17__2-2-3,7,Eat_food,11,Peel_fruits,0.3310146088229009,11,Peel_fruits,0.49646707089677766,unchanged_wrong,"{""global_context"": 0.4554018020629883, ""left_interaction"": 0.3574387073516846, ""right_interaction"": 0.0006308486685156822, ""hand_head_union"": 0.0950290322303772, ""two_hand_table_context"": 0.09149959087371826}",True,True,L11_R11|padding
train__c07__user17__3-2-1,7,Eat_food,11,Peel_fruits,0.9225079546271148,11,Peel_fruits,0.9512602896558057,unchanged_wrong,"{""global_context"": 7.583439582958817e-07, ""left_interaction"": 0.5883808651485959, ""right_interaction"": 0.2567342036479228, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.1548841837290171}",True,False,L11_R11|padding
train__c07__user17__3-2-2,7,Eat_food,7,Eat_food,0.7543027926300321,7,Eat_food,0.7436067234990779,retained_correct,"{""global_context"": 1.905720872694955e-05, ""left_interaction"": 0.38049790438483744, ""right_interaction"": 0.5428931853350472, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.07658984380609848}",True,False,L11_R11|padding
train__c07__user17__3-2-3,7,Eat_food,7,Eat_food,0.6840880251398762,7,Eat_food,0.9569475912624946,retained_correct,"{""global_context"": 5.838753937636144e-06, ""left_interaction"": 0.2805025027348445, ""right_interaction"": 0.7133036393385667, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0061879742604035596}",True,False,L11_R11|padding
train__c07__user17__5-2-1,7,Eat_food,7,Eat_food,0.534859382383495,7,Eat_food,0.919781988235828,retained_correct,"{""global_context"": 1.599307779542869e-07, ""left_interaction"": 0.30026865005493164, ""right_interaction"": 0.42691612243652344, ""hand_head_union"": 0.0001522988857080539, ""two_hand_table_context"": 0.27266276677449547}",True,True,L11_R11|padding
train__c07__user17__5-2-2,7,Eat_food,7,Eat_food,0.8180574362013091,7,Eat_food,0.8682144064370855,retained_correct,"{""global_context"": 6.955024918380121e-07, ""left_interaction"": 0.3503585595350999, ""right_interaction"": 0.5965571036705604, ""hand_head_union"": 0.001840156144820727, ""two_hand_table_context"": 0.05124345192542443}",True,True,L11_R11|padding
train__c07__user17__5-2-3,7,Eat_food,9,Pour_drinks,0.20645257743905807,9,Pour_drinks,0.2629555380010722,unchanged_wrong,"{""global_context"": 0.016980332407084377, ""left_interaction"": 0.1963808753273704, ""right_interaction"": 0.5025734034451571, ""hand_head_union"": 1.9104738219704647e-06, ""two_hand_table_context"": 0.28406349095431244}",True,True,L11_R11|padding
train__c07__user17__7-2-1,7,Eat_food,7,Eat_food,0.8172110974697846,7,Eat_food,0.862909932953921,retained_correct,"{""global_context"": 2.8812851702414698e-08, ""left_interaction"": 0.6585967654273623, ""right_interaction"": 0.258775688353039, ""hand_head_union"": 0.0009665378325042271, ""two_hand_table_context"": 0.0816609916232881}",True,True,L11_R11|padding
train__c07__user17__7-2-2,7,Eat_food,7,Eat_food,0.8823392396250906,7,Eat_food,0.9971552011938111,retained_correct,"{""global_context"": 2.084465831688119e-08, ""left_interaction"": 0.3802781105041504, ""right_interaction"": 0.3737559659140451, ""hand_head_union"": 0.16802528926304408, ""two_hand_table_context"": 0.07794065134865898}",True,True,L11_R11|padding
train__c07__user17__7-2-3,7,Eat_food,11,Peel_fruits,0.8887396367772971,11,Peel_fruits,0.9355430569030448,unchanged_wrong,"{""global_context"": 7.27198918563469e-08, ""left_interaction"": 0.47905057271321616, ""right_interaction"": 0.14912689526875814, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.3718224207560221}",True,False,L11_R11|padding
train__c07__user23__2-3-1,7,Eat_food,11,Peel_fruits,0.9199646574426622,11,Peel_fruits,0.9391056771683929,unchanged_wrong,"{""global_context"": 0.015811255862635952, ""left_interaction"": 0.6010061694729713, ""right_interaction"": 0.3542201442103232, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.028962529474689115}",True,False,L11_R11|padding
train__c07__user23__2-3-2,7,Eat_food,11,Peel_fruits,0.3890478429302805,7,Eat_food,0.4023578354845539,rescued,"{""global_context"": 2.0219705826699888e-06, ""left_interaction"": 0.689959446589152, ""right_interaction"": 0.3026511271794637, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.007387434442838033}",True,False,L11_R11|padding
train__c07__user23__2-3-3,7,Eat_food,7,Eat_food,0.9611420423005836,7,Eat_food,0.9994029964666927,retained_correct,"{""global_context"": 0.0009721779885391394, ""left_interaction"": 0.10935082038243611, ""right_interaction"": 0.8873475392659506, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0023294431157410145}",True,False,L11_R11|padding
train__c07__user24__2-1-1,7,Eat_food,17,Tap_the_keyboard,0.3644622416760108,17,Tap_the_keyboard,0.33787371452392,unchanged_wrong,"{""global_context"": 0.9993053674697876, ""left_interaction"": 0.0006945509812794626, ""right_interaction"": 6.790839002235316e-10, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.8189781902933078e-09}",True,False,L11_R11|padding
train__c07__user24__2-1-2,7,Eat_food,20,Check_the_time,0.3877967205423296,20,Check_the_time,0.3686841538019042,unchanged_wrong,"{""global_context"": 0.9602747344970703, ""left_interaction"": 0.039706799983978275, ""right_interaction"": 1.5496163396164775e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.0500185675919055e-06}",True,False,L11_R11|padding
train__c07__user24__2-1-3,7,Eat_food,20,Check_the_time,0.30369840611954046,20,Check_the_time,0.36247901083514533,unchanged_wrong,"{""global_context"": 0.8747610765344956, ""left_interaction"": 0.12523890944088206, ""right_interaction"": 7.524115082613956e-09, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R11|padding
train__c07__user4__1-2-2,7,Eat_food,11,Peel_fruits,0.20632172677277227,11,Peel_fruits,0.20737381923358925,unchanged_wrong,"{""global_context"": 9.008880999103627e-07, ""left_interaction"": 0.2702499277451459, ""right_interaction"": 0.4039307201609892, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.3258184264687931}",True,False,L11_R11|padding
train__c07__user4__1-2-3,7,Eat_food,7,Eat_food,0.47302137114826714,7,Eat_food,0.9319640493613509,retained_correct,"{""global_context"": 1.0122452362406034e-05, ""left_interaction"": 0.09977631215695981, ""right_interaction"": 0.8139422381365741, ""hand_head_union"": 0.005672486843886199, ""two_hand_table_context"": 0.08059896363152398}",True,True,L11_R11|padding
train__c07__user4__2-1-1,7,Eat_food,9,Pour_drinks,0.4164901532426664,9,Pour_drinks,0.767849089158259,unchanged_wrong,"{""global_context"": 0.5303566058476766, ""left_interaction"": 0.17136621475219727, ""right_interaction"": 0.063350314895312, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.23492681980133057}",True,False,L11_R11
train__c07__user4__2-1-2,7,Eat_food,6,Drink_water,0.7605842414836502,6,Drink_water,0.9524999857381917,unchanged_wrong,"{""global_context"": 0.25260545990683814, ""left_interaction"": 0.29035852172157983, ""right_interaction"": 0.4508070945739746, ""hand_head_union"": 3.840006518823264e-07, ""two_hand_table_context"": 0.006228551268577576}",True,True,L11_R11|padding
train__c07__user4__2-1-3,7,Eat_food,6,Drink_water,0.27864120769529027,9,Pour_drinks,0.22112539225658678,changed_wrong,"{""global_context"": 0.8747658729553223, ""left_interaction"": 0.07248207926750183, ""right_interaction"": 3.213920717826113e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.05271981656551361}",True,False,L11_R11|padding
train__c07__user4__5-1-1,7,Eat_food,39,Take_body_temperature,0.27990982921955554,2,Comb_hair,0.3961157635472761,changed_wrong,"{""global_context"": 7.224229556448756e-09, ""left_interaction"": 2.52465139895391e-05, ""right_interaction"": 0.9999672082754282, ""hand_head_union"": 0.0, ""two_hand_table_context"": 7.568044216336252e-06}",True,False,L11_R11|padding
train__c07__user4__5-1-2,7,Eat_food,2,Comb_hair,0.3283993589635568,2,Comb_hair,0.5137367283234222,unchanged_wrong,"{""global_context"": 1.0972460586344823e-05, ""left_interaction"": 0.12998836239178976, ""right_interaction"": 0.8448200225830078, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.02518058071533839}",True,False,L11_R11|padding
train__c07__user4__5-1-3,7,Eat_food,39,Take_body_temperature,0.3193646180905473,2,Comb_hair,0.5934867706786483,changed_wrong,"{""global_context"": 0.0002467575567689809, ""left_interaction"": 0.15306474223281397, ""right_interaction"": 0.8238888942834103, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.02279973030090332}",True,False,L11_R11|padding
train__c07__user4__7-2-1,7,Eat_food,7,Eat_food,0.7692768226606094,7,Eat_food,0.8729402664653483,retained_correct,"{""global_context"": 0.0001504414559652408, ""left_interaction"": 0.05116264820098877, ""right_interaction"": 0.4483390172322591, ""hand_head_union"": 0.367872428894043, ""two_hand_table_context"": 0.1324753999710083}",True,True,L11_R11|padding
train__c07__user4__7-2-2,7,Eat_food,7,Eat_food,0.2969946971372703,7,Eat_food,0.9611865554006119,retained_correct,"{""global_context"": 0.00017436985474298983, ""left_interaction"": 0.17935831406537225, ""right_interaction"": 0.4567703078774845, ""hand_head_union"": 0.23749803094302907, ""two_hand_table_context"": 0.12619892288656795}",True,True,L11_R11|padding
train__c07__user4__7-2-3,7,Eat_food,7,Eat_food,0.5354774904253012,7,Eat_food,0.8674387721051097,retained_correct,"{""global_context"": 2.3003955166565165e-06, ""left_interaction"": 0.00031407197405185016, ""right_interaction"": 0.7362960633777437, ""hand_head_union"": 0.253459476289295, ""two_hand_table_context"": 0.00992806184859503}",True,True,L11_R11|padding
train__c08__user17__1-2-1,8,Take_and_use_tableware,11,Peel_fruits,0.27900113402334,8,Take_and_use_tableware,0.5634550279999275,rescued,"{""global_context"": 0.32903250780972565, ""left_interaction"": 0.2773326960476962, ""right_interaction"": 0.10095317797227339, ""hand_head_union"": 0.2926718538457697, ""two_hand_table_context"": 9.786179527344013e-06}",True,True,L11_R11|padding
train__c08__user17__1-2-2,8,Take_and_use_tableware,24,Use_a_mobile_phone,0.20693521212899568,8,Take_and_use_tableware,0.390975292210539,rescued,"{""global_context"": 0.36687320470809937, ""left_interaction"": 0.4383474886417389, ""right_interaction"": 3.400351488380693e-06, ""hand_head_union"": 0.1942426711320877, ""two_hand_table_context"": 0.0005332305445335805}",True,True,L11_R11|padding
train__c08__user17__1-2-3,8,Take_and_use_tableware,11,Peel_fruits,0.41859043408451074,8,Take_and_use_tableware,0.5221661263291913,rescued,"{""global_context"": 0.6853043514749279, ""left_interaction"": 0.22470159115998642, ""right_interaction"": 0.011868843565816465, ""hand_head_union"": 0.07812524360159169, ""two_hand_table_context"": 0.0}",False,True,L11_R11|padding
train__c08__user17__2-1-1,8,Take_and_use_tableware,14,Wipe_bowls,0.3789298042130737,8,Take_and_use_tableware,0.560359549744888,rescued,"{""global_context"": 6.0251816951980196e-05, ""left_interaction"": 0.1874558793173896, ""right_interaction"": 0.30558710628085667, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.5068967077467177}",True,False,L11_R11|padding
train__c08__user17__2-1-2,8,Take_and_use_tableware,14,Wipe_bowls,0.2722652320359931,8,Take_and_use_tableware,0.46345794097517384,rescued,"{""global_context"": 0.0008104685693979263, ""left_interaction"": 0.19647041956583658, ""right_interaction"": 0.38329286928530093, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.41942628224690753}",True,False,L11_R11|padding
