sample_id,class_id,action_name,original_frame_count,sampled_indices,used_padding,temporal_valid_count,full_trial_start_covered,full_trial_end_covered,center24_coverage_ratio,full48_coverage_ratio,attention_peak_position,attention_peak_sampled_frame,attention_entropy,attention_distribution,dilation_1_activation_norm,dilation_2_activation_norm,dilation_4_activation_norm,dilation_8_activation_norm,dilation_16_activation_norm
train__c01__user24__7-1-2,1,Brush_teeth,3,0 1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,3,True,True,1.0,1.0,1,1,0.37856194,"[2.0396864409999262e-28, 0.8740772008895874, 0.1259227693080902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.5766524,1.9647475,2.1354992,2.2911801,2.476208
train__c01__user24__7-1-3,1,Brush_teeth,7,0 1 2 3 4 5 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,7,True,True,1.0,1.0,5,5,0.0002455327,"[1.9750130775264552e-07, 9.930990074735746e-08, 5.905182454135627e-10, 3.8126724000164813e-10, 1.538141845003338e-07, 0.9999793767929077, 2.014568235608749e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.1096282,2.359814,2.4104886,2.536149,2.667029
train__c02__user17__1-1-1,2,Comb_hair,70,0 1 3 4 6 7 9 10 12 13 15 16 18 19 21 22 23 25 26 28 29 31 32 34 35 37 38 40 41 43 44 46 47 48 50 51 53 54 56 57 59 60 62 63 65 66 68 69,False,48,True,True,0.3428571428571428,1.0,46,68,7.4057375e-08,"[2.9093334453897033e-16, 1.2109965276756496e-39, 2.7479302217774205e-32, 6.070968685338844e-34, 6.526906669001827e-33, 5.826131693956164e-35, 3.6044998778469685e-33, 2.0134572365303079e-35, 3.008938900386488e-26, 3.0877364584452114e-36, 4.934189195043141e-36, 4.404419801920868e-38, 5.4273102276409474e-39, 2.4286930108312553e-35, 2.958753719330757e-34, 9.62013704430539e-38, 3.092388253668935e-39, 1.0565654775317774e-37, 4.949386175995254e-42, 4.492630497684058e-36, 6.6982066594726256e-43, 4.814016216359066e-18, 1.0622852757221649e-27, 8.859835657555445e-40, 1.044567856034464e-35, 1.7144415742269313e-26, 2.974771596622184e-24, 0.0, 1.1210387714598537e-44, 5.9409677703336365e-22, 1.1210387714598537e-44, 0.0, 0.0, 3.5528579398685516e-25, 2.729023154078724e-39, 3.527315024498835e-21, 7.567011707354012e-44, 1.7608939816328823e-17, 3.386114333299296e-33, 0.0, 0.0, 0.0, 0.0, 1.5303669245988087e-28, 3.8207752517394056e-09, 4.131346068474452e-35, 1.0, 2.2086557807584517e-17]",4.4540944,4.411232,4.2821293,4.3192987,4.434951
train__c02__user17__1-1-2,2,Comb_hair,11,0 1 2 3 4 5 6 7 8 9 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,11,True,True,1.0,1.0,10,10,0.032642566,"[1.9042947485559125e-07, 2.9046058434911667e-18, 8.650864248819424e-34, 9.647734792061869e-23, 1.4693480961832175e-30, 5.164060190419513e-23, 3.204523826993817e-27, 1.559411066932873e-24, 2.189213826902679e-15, 0.005220124498009682, 0.9947797060012817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0120583,2.2618024,2.2932274,2.440344,2.5815666
train__c02__user17__1-1-3,2,Comb_hair,21,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,21,True,True,1.0,1.0,19,19,0.14709717,"[2.1357281177955545e-13, 2.1402764324729773e-38, 1.3032079529269103e-25, 2.148626364007259e-25, 6.64405596512152e-12, 2.490962431200378e-29, 1.2431429922466798e-14, 2.7696545144145768e-12, 3.9780712768333615e-07, 0.03358927369117737, 5.76556648423795e-20, 1.939963503760912e-29, 5.309902270221877e-22, 3.133708847968819e-09, 2.9104188570272527e-07, 0.0, 9.018861888048355e-19, 1.38308734321929e-19, 6.222750471351901e-06, 0.9664037823677063, 1.547116350775115e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.4766917,2.58532,2.53614,2.628017,2.7302892
train__c02__user23__2-2-1,2,Comb_hair,36,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,36,True,True,0.6666666666666666,1.0,34,34,0.38356152,"[1.0375356396252755e-07, 1.5403184296234105e-16, 5.136174152653439e-08, 5.963479137452909e-15, 1.7954013276089142e-10, 3.5406807287518063e-14, 5.740232583560415e-22, 5.748879560099555e-25, 2.543381601759606e-19, 0.00021256826585158706, 3.0239494935857536e-11, 1.971862673144642e-10, 9.041444486547826e-14, 6.022900955098345e-14, 2.9063676124644515e-15, 9.764465253888936e-22, 5.855196673486899e-20, 1.6431625792672805e-41, 1.2916355988639226e-18, 0.0, 2.695216549941648e-10, 3.3351528205827208e-09, 7.36831290426565e-11, 5.421642301772778e-12, 3.0330671580567744e-17, 7.97904697500372e-14, 3.2286827997802546e-17, 4.356411932582294e-12, 0.0001483965606894344, 2.2344132100116099e-10, 1.390298542958135e-09, 5.331217175760623e-20, 2.172197199690136e-16, 4.605468681093116e-19, 0.8728995323181152, 0.12673938274383545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.3333583,2.484026,2.464282,2.5953205,2.762865
train__c02__user23__2-2-2,2,Comb_hair,28,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,28,True,True,0.8571428571428571,1.0,1,1,0.037756257,"[0.00011354088201187551, 0.9947910308837891, 0.0029282579198479652, 5.80783705572685e-08, 0.001681557041592896, 4.842437562047053e-09, 3.708394284629562e-17, 2.1340336008560015e-16, 5.8940882684114974e-27, 2.1585441452742236e-18, 1.3414884144288914e-25, 3.657538212343429e-31, 5.099385825076165e-29, 2.802596928649634e-45, 5.337732391464799e-37, 7.252018023219392e-25, 4.1196538751133584e-19, 4.517749221156521e-16, 1.2670342341503452e-15, 2.8313940003292647e-19, 0.00048555279499851167, 5.566959933195358e-17, 1.496073128934034e-14, 1.4194346381873196e-13, 4.857038114937243e-15, 5.003679328513533e-12, 1.9181062987927433e-11, 1.1985147985171807e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.217623,2.3446093,2.3030682,2.488063,2.6791582
train__c02__user23__2-2-3,2,Comb_hair,20,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,20,True,True,1.0,1.0,1,1,0.00094637583,"[3.0948973628265826e-33, 0.999915361404419, 0.0, 4.500248437788734e-11, 1.4383658326899695e-11, 1.22145451086908e-07, 5.990558202029206e-05, 5.15026188363521e-10, 2.679976510910144e-16, 4.696430961140252e-13, 7.40195505902664e-27, 8.185779988059615e-20, 0.0, 1.0304376298680597e-21, 0.0, 1.6392153476610383e-12, 1.2530520052678185e-06, 1.9601031453930773e-05, 1.0949047180019988e-07, 3.682924898384954e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.3697128,2.4843411,2.4993243,2.6308503,2.7676141
train__c02__user24__7-1-1,2,Comb_hair,13,0 1 2 3 4 5 6 7 8 9 10 11 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,13,True,True,1.0,1.0,11,11,0.036222763,"[4.971678277398972e-11, 5.896967484963237e-19, 2.1267784920502594e-21, 1.433012061583014e-23, 9.465977454507347e-28, 4.1590604603053725e-29, 2.1544466167438346e-26, 5.556391089730773e-25, 3.1782877111391494e-12, 6.815968247436948e-17, 4.357302089618019e-18, 0.9940890073776245, 0.005911068990826607, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0125308,2.3201299,2.3420584,2.467455,2.5998213
train__c02__user24__7-1-2,2,Comb_hair,4,0 1 2 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,4,True,True,1.0,1.0,3,3,8.5752525e-14,"[3.2229864679470793e-44, 4.453622116576232e-29, 3.103487214125341e-15, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.3693793,1.808793,2.0058496,2.201714,2.4209282
train__c02__user24__7-1-3,2,Comb_hair,6,0 1 2 3 4 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,6,True,True,1.0,1.0,4,4,0.50290585,"[1.0857927442530234e-32, 6.858154044664388e-10, 3.1541032651742845e-19, 8.65917149766641e-18, 0.7981867790222168, 0.2018132209777832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.4597363,1.8814615,2.007866,2.1894832,2.3925395
train__c03__user17__6-1-1,3,Take_off_clothes,39,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,39,True,True,0.6153846153846154,1.0,5,5,0.6688652,"[2.8134898381841552e-37, 1.582490902695273e-32, 1.1350427662689857e-34, 6.428455915638613e-23, 3.673821708445092e-16, 0.6525628566741943, 0.0002258594031445682, 8.207301789725696e-22, 1.133659764531193e-16, 3.0686764976056003e-18, 8.276612872069822e-18, 1.1845233764538286e-36, 1.0469128852939995e-39, 7.824570365096914e-41, 1.401298464324817e-45, 0.0, 2.2420775429197073e-44, 8.169570047013684e-43, 6.384224547564484e-30, 4.418208612839875e-23, 7.532368825891034e-13, 0.00025593224563635886, 0.3438764810562134, 0.0026255289558321238, 4.60519657963232e-07, 2.815100401676318e-07, 2.2715277737006545e-05, 7.973811989359092e-06, 0.00042196092545054853, 1.2755597793290274e-11, 3.795017812584844e-21, 4.381208667337103e-27, 2.2955892401274287e-26, 1.0070944428773602e-24, 5.5617040679274365e-25, 9.858356078362629e-24, 3.1114223918807813e-30, 7.295367162556451e-26, 2.1996966273655884e-24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7945015,2.1994681,2.367102,2.679015,2.8633149
train__c03__user17__6-1-2,3,Take_off_clothes,32,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,32,True,True,0.75,1.0,26,26,0.7023119,"[3.810028914585928e-08, 4.493390777054974e-15, 1.5028334479638694e-12, 6.409477136049609e-17, 2.4116400543228167e-10, 5.934881475155862e-09, 3.5036381973441166e-07, 0.352050244808197, 2.728635877247143e-07, 0.010466177947819233, 6.245909389690496e-07, 5.253305962167696e-15, 2.993243546699589e-15, 9.942148092329944e-20, 1.1757051664959331e-21, 5.920722554502571e-25, 1.32109179942682e-25, 1.0827870864044684e-23, 2.5935639030250705e-20, 6.990998149178053e-24, 7.801448357495393e-35, 0.0, 3.8078497711186425e-38, 1.6937640069065035e-22, 7.047845418384213e-09, 1.6386733747708604e-08, 0.6374806761741638, 1.570221570545982e-06, 6.831006427177044e-09, 2.2337624913833232e-13, 2.1404523986578994e-11, 1.2298924900733255e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.083898,2.3949032,2.443847,2.609462,2.838777
train__c03__user17__6-1-3,3,Take_off_clothes,22,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,22,True,True,1.0,1.0,21,21,6.778871e-05,"[1.0809430014627067e-15, 5.987532020758298e-22, 1.8470681113379702e-24, 1.1016183512297469e-32, 4.137445160784514e-12, 5.133655122335767e-06, 1.399679677716037e-11, 3.892625035918336e-15, 9.842097213038975e-16, 2.1529503363818338e-18, 2.0025556661298925e-19, 2.2060083527720683e-25, 5.013299354613817e-21, 1.098306925696311e-26, 8.171677463344381e-19, 2.2246382398211874e-21, 4.281652700287288e-18, 1.3742647671546973e-16, 2.9765331785593504e-20, 7.2505197401540045e-09, 1.1135781966681302e-12, 0.9999948740005493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.6607484,2.0832722,2.1628087,2.3429713,2.499699
train__c03__user23__4-3-1,3,Take_off_clothes,15,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,15,True,True,1.0,1.0,10,10,1.5521595,"[0.00017709689564071596, 5.295101459523721e-07, 1.967368916666601e-06, 0.1355806589126587, 0.0076489378698170185, 7.237546242322423e-07, 0.00047393585555255413, 0.04834277555346489, 0.0021240334026515484, 0.0035019388888031244, 0.40476909279823303, 0.050662796944379807, 0.03536832705140114, 0.29613539576530457, 0.015211730264127254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.3416493,1.4955008,1.8677095,2.2678134,2.3465104
train__c03__user23__4-3-2,3,Take_off_clothes,24,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,24,True,True,1.0,1.0,7,7,1.6922345,"[0.011676980182528496, 4.1937056494134595e-07, 0.00015647162217646837, 0.007307266816496849, 0.001735628116875887, 0.03174132481217384, 0.14225473999977112, 0.3307521641254425, 0.24198344349861145, 0.19443915784358978, 0.012824653647840023, 0.0019062146311625838, 0.014993539080023766, 0.003561277873814106, 0.004295720718801022, 0.00035261426819488406, 1.6491987480549142e-05, 8.129868689366049e-08, 6.993666090693296e-09, 2.430786960605502e-10, 1.8503498040445265e-06, 9.815404240255676e-15, 1.044220604372907e-18, 1.4571881239731412e-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.8932798,2.0141444,2.343564,2.724169,2.7848299
train__c03__user23__4-3-3,3,Take_off_clothes,17,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,17,True,True,1.0,1.0,2,2,0.07608867,"[0.00043272034963592887, 0.001396838459186256, 0.9890168905258179, 0.001353862346149981, 0.00021421209385152906, 7.288200140465051e-05, 0.006067589391022921, 0.0011400663061067462, 0.0003020874864887446, 9.766193898030906e-07, 1.7410122836736264e-06, 1.5299910671728867e-08, 1.9173205707020795e-14, 8.271053530961581e-08, 1.7228064461138892e-11, 2.14924827985683e-21, 6.000557255941841e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.3970602,1.5685287,1.9583203,2.3905256,2.4917488
train__c03__user23__5-2-1,3,Take_off_clothes,12,0 1 2 3 4 5 6 7 8 9 10 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,12,True,True,1.0,1.0,11,11,1.4604404e-08,"[2.4213924249311426e-29, 1.8431985267307316e-25, 5.621437601746903e-26, 1.6807794051017783e-28, 1.6105687767551412e-26, 2.9998935991631575e-20, 6.760364908167192e-20, 2.7273256526616594e-17, 2.1947691437207454e-20, 2.5798360669959663e-10, 4.122566454878296e-10, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.6732104,2.0436838,2.1007807,2.2496145,2.4155426
train__c03__user23__5-2-2,3,Take_off_clothes,24,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,24,True,True,1.0,1.0,9,9,1.3353058,"[9.883295918493445e-36, 2.1067896921222663e-28, 4.161023283029758e-35, 2.662403720540945e-17, 1.3045765001606924e-07, 6.48533432467957e-06, 0.0026994231157004833, 0.32698458433151245, 0.20144936442375183, 0.38228368759155273, 0.00017804623348638415, 0.020579347386956215, 3.774916876864154e-07, 7.193718192866072e-05, 0.0003124808717984706, 0.06540103256702423, 2.624259032302234e-09, 9.654108623635693e-10, 5.4546804220808806e-14, 1.0482565926395182e-07, 3.3363709017741883e-10, 3.2708629641581277e-12, 3.293524423497729e-05, 7.912655775044186e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.9948821,2.2868853,2.3057745,2.4336536,2.6304083
train__c03__user23__5-2-3,3,Take_off_clothes,13,0 1 2 3 4 5 6 7 8 9 10 11 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,13,True,True,1.0,1.0,12,12,0.31109995,"[2.1644518433596832e-20, 1.074377754967657e-15, 6.581361296871188e-15, 3.1397922320907865e-14, 5.280318283312768e-12, 0.003090152982622385, 2.878619795865234e-07, 1.1178433179104275e-11, 1.4050406671461957e-10, 2.651117103624756e-09, 2.97895199176737e-13, 0.08483604341745377, 0.9120734930038452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.4247147,1.8126544,1.8912369,2.050892,2.2370143
train__c03__user4__5-2-2,3,Take_off_clothes,66,0 1 3 4 6 7 8 10 11 12 14 15 17 18 19 21 22 24 25 26 28 29 30 32 33 35 36 37 39 40 41 43 44 46 47 48 50 51 53 54 55 57 58 59 61 62 64 65,False,48,True,True,0.3636363636363636,1.0,41,57,0.08374129,"[4.5675811096533e-38, 3.783505853677006e-44, 0.0, 0.0, 0.0, 4.932570594423356e-43, 1.3751438011147988e-33, 7.835332900512807e-34, 1.8711299466690215e-24, 1.9556408744347778e-29, 1.422188336210794e-17, 3.0756980202352567e-18, 2.990056959952199e-24, 1.866669684327089e-40, 2.0146846540187728e-26, 0.0, 1.677749938977513e-09, 0.0, 5.0862587836420905e-24, 1.5442319071281825e-15, 2.802596928649634e-45, 1.771043675823099e-39, 1.4537630788291382e-40, 1.2219680370490977e-26, 1.424330859366868e-20, 2.2624108808599885e-08, 3.019850737506677e-23, 5.2920311098280574e-20, 0.0, 0.0, 0.0, 7.758030256827448e-35, 3.274063789341292e-18, 1.1366072974620572e-27, 0.0, 0.00046540197217836976, 2.232689621450845e-05, 9.649022032764965e-13, 0.0025085790548473597, 3.0932724257581867e-06, 7.1899272313658e-08, 0.9856972694396973, 1.7011205576771346e-21, 1.505291764369873e-16, 0.011303219944238663, 2.403265808581523e-09, 2.389582043349492e-08, 5.247713761822317e-24]",4.1427436,4.226308,4.154628,4.18813,4.2919827
train__c03__user4__5-2-3,3,Take_off_clothes,24,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,True,24,True,True,1.0,1.0,23,23,8.306268e-09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1210387714598537e-42, 0.0, 4.342623940942608e-41, 0.0, 2.8190160092041317e-31, 0.0, 1.912859410799217e-12, 0.0, 2.6522098178090074e-34, 1.012719566550016e-20, 2.95338472298751e-20, 1.028053491052951e-24, 2.481004290899591e-10, 1.4191841187753948e-23, 2.131547840794265e-13, 1.0305953207262637e-14, 1.2091450063422826e-10, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.843777,3.0439987,3.0407438,3.1315525,3.225821
train__c04__user17__1-1-1,4,Wipe_hands,45,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 -1 -1 -1,True,45,True,True,0.5333333333333333,1.0,13,13,0.3783449,"[4.835662335046338e-34, 1.8453466196275517e-24, 3.8866269278514665e-06, 3.4975860216945875e-06, 1.265985372089773e-10, 2.2480923367108565e-23, 5.990963222541516e-25, 4.3267937299225027e-20, 5.5623517944414225e-12, 0.001211638911627233, 4.291787369936628e-09, 0.001083986833691597, 0.049257028847932816, 0.9096570611000061, 0.038436409085989, 8.674826676724479e-05, 1.94319127331255e-05, 0.0002399879158474505, 7.722560438350179e-12, 3.0415161491811893e-13, 4.895524856840755e-17, 9.382641131459825e-16, 6.625371772234317e-18, 2.4373381329048618e-18, 3.863343636112404e-07, 3.271890847145187e-08, 5.360519320096735e-11, 9.559132207106852e-22, 3.1343186074180506e-21, 2.915370654448968e-22, 1.0060096292861764e-19, 8.164059646890651e-19, 1.1158947704748611e-18, 1.4993419137807832e-15, 1.2917419174220298e-19, 1.0864574298611747e-27, 1.2348296322319503e-33, 5.1988265392870833e-33, 8.107887115660689e-26, 2.640182058592348e-32, 1.4894887283940906e-33, 0.0, 3.671401976531021e-43, 5.279054148513135e-22, 4.8545275290305184e-21, 0.0, 0.0, 0.0]",2.187146,2.5650134,2.6653857,2.8472533,3.1349337
