sample_id,class_id,action_name,user_id,frame_key,people_count,selected_candidate,best_rmse,second_rmse,relative_margin,confident_10pct,confident_20pct,selected_is_json_first,valid_common_joints,candidate_rmses,skeleton_path,ir_path
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-05.816_00000559,2,0,0.17296198263890833,0.7886377687154471,0.7806826029640539,True,True,True,12,0.17296198|0.78863777,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-05.816_00000559.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-05.816_00000559.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-05.916_00000560,2,0,0.17428857663598316,0.7977924837442498,0.7815364519129071,True,True,True,12,0.17428858|0.79779248,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-05.916_00000560.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-05.916_00000560.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-06.016_00000561,2,0,0.19379104475651188,0.920471724449152,0.7894655103365784,True,True,True,12,0.19379104|0.92047172,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-06.016_00000561.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-06.016_00000561.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-06.116_00000562,2,0,0.19135169458809775,0.9259978454197255,0.7933562204981546,True,True,True,12,0.19135169|0.92599785,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-06.116_00000562.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-06.116_00000562.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-06.216_00000563,2,0,0.1765158817421512,0.9159621659311465,0.8072891126865387,True,True,True,12,0.17651588|0.91596217,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-06.216_00000563.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-06.216_00000563.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-06.316_00000564,2,0,0.18814134750483544,0.9319779346406414,0.7981268219859944,True,True,True,12,0.18814135|0.93197793,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-06.316_00000564.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-06.316_00000564.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-06.416_00000565,2,0,0.18177719998245018,0.7863492488999628,0.7688340133385497,True,True,True,12,0.18177720|0.78634925,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-06.416_00000565.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-06.416_00000565.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-06.516_00000566,2,0,0.16183069865375627,0.7851000953384518,0.7938725270642185,True,True,True,12,0.16183070|0.78510010,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-06.516_00000566.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-06.516_00000566.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-06.616_00000567,2,0,0.16533410026614123,0.8007378146162785,0.7935228020355564,True,True,True,12,0.16533410|0.80073781,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-06.616_00000567.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-06.616_00000567.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-06.716_00000568,2,0,0.17858190847545313,0.7598882846887715,0.7649892595085932,True,True,True,12,0.17858191|0.75988828,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-06.716_00000568.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-06.716_00000568.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-06.816_00000569,2,0,0.17462156723051583,0.7790900802800699,0.7758647277760972,True,True,True,12,0.17462157|0.77909008,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-06.816_00000569.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-06.816_00000569.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-06.916_00000570,2,0,0.17041761488552304,0.7691709032939775,0.7784398575716933,True,True,True,12,0.17041761|0.76917090,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-06.916_00000570.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-06.916_00000570.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-07.016_00000571,2,0,0.1944506034478897,0.8376660023576584,0.7678661866416956,True,True,True,12,0.19445060|0.83766600,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-07.016_00000571.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-07.016_00000571.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-07.116_00000572,2,0,0.1795418157783723,0.833763307455108,0.7846609293393026,True,True,True,12,0.17954182|0.83376331,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-07.116_00000572.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-07.116_00000572.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-07.216_00000573,2,0,0.17666916866166055,0.8305218853116318,0.7872793338909184,True,True,True,12,0.17666917|0.83052189,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-07.216_00000573.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-07.216_00000573.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-07.316_00000574,2,0,0.16270342354426268,0.7890607109182046,0.793801134319652,True,True,True,12,0.16270342|0.78906071,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-07.316_00000574.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-07.316_00000574.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-07.416_00000575,2,0,0.18464740191590165,0.8109932514993824,0.7723194347492763,True,True,True,12,0.18464740|0.81099325,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-07.416_00000575.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-07.416_00000575.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-07.516_00000576,2,0,0.1793054445716685,0.8276019211504316,0.783343368364322,True,True,True,12,0.17930544|0.82760192,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-07.516_00000576.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-07.516_00000576.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-07.616_00000577,2,0,0.1752080595212682,0.8459868201253896,0.7928950482995712,True,True,True,12,0.17520806|0.84598682,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-07.616_00000577.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-07.616_00000577.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-07.716_00000578,2,0,0.18356310308159354,0.8224296484416808,0.7768038841627314,True,True,True,12,0.18356310|0.82242965,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-07.716_00000578.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-07.716_00000578.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-07.816_00000579,2,0,0.17665614228871843,0.8060612164068657,0.7808402901752441,True,True,True,12,0.17665614|0.80606122,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-07.816_00000579.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-07.816_00000579.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-07.916_00000580,2,0,0.19063018846901522,0.6946364135203661,0.7255683912351851,True,True,True,12,0.19063019|0.69463641,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-07.916_00000580.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-07.916_00000580.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-08.016_00000581,2,0,0.17557438194047983,0.6290139111953108,0.7208736105584104,True,True,True,12,0.17557438|0.62901391,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-08.016_00000581.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-08.016_00000581.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-08.116_00000582,2,0,0.19440542426443064,0.6563544500075611,0.7038103051450461,True,True,True,12,0.19440542|0.65635445,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-08.116_00000582.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-08.116_00000582.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-08.216_00000583,2,0,0.18093149346464463,0.6266961535161728,0.7112931163698686,True,True,True,12,0.18093149|0.62669615,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-08.216_00000583.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-08.216_00000583.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-08.316_00000584,2,0,0.18728397861785223,0.805372813821333,0.7674567909373211,True,True,True,12,0.18728398|0.80537281,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-08.316_00000584.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-08.316_00000584.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-08.416_00000585,2,0,0.18497913807863434,0.8152510274543431,0.7731016191954523,True,True,True,12,0.18497914|0.81525103,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-08.416_00000585.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-08.416_00000585.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-08.516_00000586,2,0,0.1791779637685282,0.7931899307727946,0.7741045910732156,True,True,True,12,0.17917796|0.79318993,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-08.516_00000586.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-08.516_00000586.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-08.616_00000587,2,0,0.18165563593600975,0.6351527307070978,0.7139969220729357,True,True,True,12,0.18165564|0.63515273,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-08.616_00000587.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-08.616_00000587.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-08.716_00000588,2,0,0.18903147195889183,0.6206602214437034,0.6954348523912326,True,True,True,12,0.18903147|0.62066022,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-08.716_00000588.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-08.716_00000588.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-08.816_00000589,2,0,0.19532702664457696,0.6147019126537044,0.6822410624991573,True,True,True,12,0.19532703|0.61470191,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-08.816_00000589.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-08.816_00000589.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-08.916_00000590,2,0,0.16558036216609004,3.1967325187741578,0.9482032477870296,True,True,True,12,0.16558036|3.19673252,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-08.916_00000590.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-08.916_00000590.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-09.616_00000597,2,0,0.1554542738950996,3.6242238265409705,0.9571068782350928,True,True,True,10,0.15545427|3.62422383,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-09.616_00000597.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-09.616_00000597.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-09.716_00000598,2,0,0.16121511330557725,0.773151665205992,0.7914831972034563,True,True,True,11,0.16121511|0.77315167,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-09.716_00000598.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-09.716_00000598.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-09.816_00000599,2,0,0.15341332407725744,0.7965008658509762,0.8073908885041177,True,True,True,11,0.15341332|0.79650087,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-09.816_00000599.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-09.816_00000599.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-09.916_00000600,2,0,0.18040413844531678,0.6447545942565126,0.7201972036300933,True,True,True,12,0.18040414|0.64475459,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-09.916_00000600.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-09.916_00000600.png
train__c26__user16__5-3-1,26,Play_games,user16,2025-06-09_11-03-10.016_00000601,2,0,0.1870901817110216,0.8723614548603589,0.7855359373472438,True,True,True,12,0.18709018|0.87236145,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\26_Play_games\user16\5-3-1\predictions\Color_2025-06-09_11-03-10.016_00000601.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\26_Play_games\user16\5-3-1\IR_2025-06-09_11-03-10.016_00000601.png
train__c35__user16__6-1-1,35,Do_lunges,user16,2025-06-09_11-11-48.416_00000315,2,0,0.18426195374711624,1.0007873353727956,0.8158830080733603,True,True,True,12,0.18426195|1.00078734,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\35_Do_lunges\user16\6-1-1\predictions\Color_2025-06-09_11-11-48.416_00000315.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\35_Do_lunges\user16\6-1-1\IR_2025-06-09_11-11-48.416_00000315.png
train__c35__user16__6-1-1,35,Do_lunges,user16,2025-06-09_11-11-48.516_00000316,2,0,0.19112736385992785,1.146412970342791,0.8332822736620134,True,True,True,12,0.19112736|1.14641297,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\35_Do_lunges\user16\6-1-1\predictions\Color_2025-06-09_11-11-48.516_00000316.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\35_Do_lunges\user16\6-1-1\IR_2025-06-09_11-11-48.516_00000316.png
train__c35__user16__6-1-1,35,Do_lunges,user16,2025-06-09_11-11-48.616_00000317,2,0,0.16590680047905704,1.0996212944966575,0.8491236925754521,True,True,True,12,0.16590680|1.09962129,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\35_Do_lunges\user16\6-1-1\predictions\Color_2025-06-09_11-11-48.616_00000317.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\35_Do_lunges\user16\6-1-1\IR_2025-06-09_11-11-48.616_00000317.png
train__c35__user16__6-1-1,35,Do_lunges,user16,2025-06-09_11-11-48.716_00000318,2,0,0.15512615260830429,0.9554035190776419,0.8376328435988335,True,True,True,12,0.15512615|0.95540352,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\35_Do_lunges\user16\6-1-1\predictions\Color_2025-06-09_11-11-48.716_00000318.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\35_Do_lunges\user16\6-1-1\IR_2025-06-09_11-11-48.716_00000318.png
train__c35__user16__6-1-1,35,Do_lunges,user16,2025-06-09_11-11-48.816_00000319,2,0,0.16427874874472742,0.8575779772092996,0.8084387039889742,True,True,True,12,0.16427875|0.85757798,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\35_Do_lunges\user16\6-1-1\predictions\Color_2025-06-09_11-11-48.816_00000319.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\35_Do_lunges\user16\6-1-1\IR_2025-06-09_11-11-48.816_00000319.png
train__c35__user16__6-1-1,35,Do_lunges,user16,2025-06-09_11-11-48.916_00000320,2,0,0.1821403779937464,0.7874476948039637,0.7686952680214646,True,True,True,12,0.18214038|0.78744769,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\35_Do_lunges\user16\6-1-1\predictions\Color_2025-06-09_11-11-48.916_00000320.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\35_Do_lunges\user16\6-1-1\IR_2025-06-09_11-11-48.916_00000320.png
train__c35__user16__6-1-1,35,Do_lunges,user16,2025-06-09_11-11-49.016_00000321,2,0,0.18519955844032757,0.7897246628011354,0.7654884453229194,True,True,True,12,0.18519956|0.78972466,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\35_Do_lunges\user16\6-1-1\predictions\Color_2025-06-09_11-11-49.016_00000321.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\35_Do_lunges\user16\6-1-1\IR_2025-06-09_11-11-49.016_00000321.png
